Year,Month,Date,Region,WYType,FlowPulseType,SamplePeriod,StationCode,Genus,CPUEZoop
2015,Aug,2015-08-19,Upstream,C,NF,Before,RD22,Acanthocyclops,0
2015,Aug,2015-08-19,Upstream,C,NF,Before,RD22,Macrocyclops,0
2015,Aug,2015-08-19,Upstream,C,NF,Before,RD22,Picripleuroxus,0
2015,Aug,2015-08-19,Upstream,C,NF,Before,RD22,Arctodiaptomus,0
2015,Aug,2015-08-19,Upstream,C,NF,Before,RD22,Pseudochydorus,0
2015,Aug,2015-08-19,Upstream,C,NF,Before,RD22,Scapholeberis,0
2015,Aug,2015-08-19,Upstream,C,NF,Before,RD22,Alonella,0
2015,Aug,2015-08-19,Upstream,C,NF,Before,RD22,Diacyclops,0
2015,Aug,2015-08-19,Upstream,C,NF,Before,RD22,Eurycercus,0
2015,Aug,2015-08-19,Upstream,C,NF,Before,RD22,Leptodiaptomus,0
2015,Aug,2015-08-19,Upstream,C,NF,Before,RD22,Skistodiaptomus,0
2015,Aug,2015-08-19,Upstream,C,NF,Before,RD22,Paracyclops,0
2015,Aug,2015-08-19,Upstream,C,NF,Before,RD22,Ergasilus,0
2015,Aug,2015-08-19,Upstream,C,NF,Before,RD22,Tropocyclops,0
2015,Aug,2015-08-19,Upstream,C,NF,Before,RD22,Anchistropus,0
2015,Aug,2015-08-19,Upstream,C,NF,Before,RD22,Acartia,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Sinocalanus,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Pseudodiaptomus,4238.826879540295
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,NA,6231.177163448924
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Bosmina,30.4951574067647
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Diaphanosoma,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Alona,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Chydorus,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Ceriodaphnia,91.4854722202942
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Daphnia,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Diaptomus,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Ilyocryptus,30.4951574067647
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Macrothrix,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Limnoithona,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Camptocercus,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Acartiella,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Eurytemora,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Monospilus,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Microcyclops,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Eucyclops,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Pleuroxus,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Osphranticum,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Sida,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Disparalona,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Mesocyclops,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Graptoleberis,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Kurzia,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Simocephalus,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Moina,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Leydigia,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Acanthocyclops,213.466101847353
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Macrocyclops,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Picripleuroxus,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Arctodiaptomus,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Pseudochydorus,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Scapholeberis,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Alonella,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Diacyclops,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Eurycercus,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Leptodiaptomus,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Skistodiaptomus,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Paracyclops,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Ergasilus,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Tropocyclops,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Anchistropus,0
2015,Sep,2015-09-01,Upstream,C,NF,During,STTD,Acartia,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Sinocalanus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Pseudodiaptomus,1556.5949437899683
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,NA,842.5378981466347
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Bosmina,24.7078562506344
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Diaphanosoma,19.7662850005075
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Alona,4.94157125012689
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Chydorus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Ceriodaphnia,84.0067112521571
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Daphnia,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Diaptomus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Ilyocryptus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Macrothrix,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Limnoithona,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Camptocercus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Acartiella,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Eurytemora,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Monospilus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Microcyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Eucyclops,4.94157125012689
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Pleuroxus,4.94157125012689
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Osphranticum,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Sida,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Disparalona,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Mesocyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Graptoleberis,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Kurzia,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Simocephalus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Moina,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Leydigia,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Acanthocyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Macrocyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Picripleuroxus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Arctodiaptomus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Pseudochydorus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Scapholeberis,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Alonella,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Diacyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Eurycercus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Leptodiaptomus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Skistodiaptomus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Paracyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Ergasilus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Tropocyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Anchistropus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,BL5,Acartia,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Sinocalanus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Pseudodiaptomus,5633.186904858656
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,NA,348.8866786754022
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Bosmina,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Diaphanosoma,46.9432242071555
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Alona,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Chydorus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Ceriodaphnia,187.772896828622
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Daphnia,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Diaptomus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Ilyocryptus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Macrothrix,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Limnoithona,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Camptocercus,15.6477414023852
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Acartiella,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Eurytemora,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Monospilus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Microcyclops,15.6477414023852
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Eucyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Pleuroxus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Osphranticum,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Sida,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Disparalona,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Mesocyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Graptoleberis,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Kurzia,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Simocephalus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Moina,62.5909656095407
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Leydigia,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Acanthocyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Macrocyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Picripleuroxus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Arctodiaptomus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Pseudochydorus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Scapholeberis,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Alonella,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Diacyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Eurycercus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Leptodiaptomus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Skistodiaptomus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Paracyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Ergasilus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Tropocyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Anchistropus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,LIB,Acartia,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Sinocalanus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Pseudodiaptomus,584.9892643726457
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,NA,148.2562077977376
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Bosmina,39.3742774096973
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Diaphanosoma,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Alona,2.81244838640695
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Chydorus,8.43734515922086
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Ceriodaphnia,2.81244838640695
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Daphnia,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Diaptomus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Ilyocryptus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Macrothrix,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Limnoithona,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Camptocercus,19.6871387048487
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Acartiella,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Eurytemora,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Monospilus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Microcyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Eucyclops,5.62489677281391
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Pleuroxus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Osphranticum,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Sida,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Disparalona,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Mesocyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Graptoleberis,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Kurzia,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Simocephalus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Moina,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Leydigia,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Acanthocyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Macrocyclops,5.62489677281391
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Picripleuroxus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Arctodiaptomus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Pseudochydorus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Scapholeberis,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Alonella,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Diacyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Eurycercus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Leptodiaptomus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Skistodiaptomus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Paracyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Ergasilus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Tropocyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Anchistropus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RVB,Acartia,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Sinocalanus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Pseudodiaptomus,15796.205224630394
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,NA,2220.3501319761535
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Bosmina,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Diaphanosoma,63.4385751993188
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Alona,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Chydorus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Ceriodaphnia,190.315725597956
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Daphnia,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Diaptomus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Ilyocryptus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Macrothrix,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Limnoithona,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Camptocercus,63.4385751993188
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Acartiella,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Eurytemora,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Monospilus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Microcyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Eucyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Pleuroxus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Osphranticum,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Sida,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Disparalona,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Mesocyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Graptoleberis,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Kurzia,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Simocephalus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Moina,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Leydigia,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Acanthocyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Macrocyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Picripleuroxus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Arctodiaptomus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Pseudochydorus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Scapholeberis,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Alonella,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Diacyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Eurycercus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Leptodiaptomus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Skistodiaptomus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Paracyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Ergasilus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Tropocyclops,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Anchistropus,0
2015,Sep,2015-09-01,Downstream,C,NF,During,RYI,Acartia,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Sinocalanus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Pseudodiaptomus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,NA,2231.9819385817473
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Bosmina,18.1955049340903
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Diaphanosoma,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Alona,115.238197915905
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Chydorus,90.9775246704517
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Ceriodaphnia,109.173029604542
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Daphnia,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Diaptomus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Ilyocryptus,6.06516831136344
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Macrothrix,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Limnoithona,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Camptocercus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Acartiella,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Eurytemora,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Monospilus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Microcyclops,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Eucyclops,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Pleuroxus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Osphranticum,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Sida,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Disparalona,84.912356359088193
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Mesocyclops,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Graptoleberis,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Kurzia,145.564039472723
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Simocephalus,18.1955049340903
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Moina,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Leydigia,48.5213464909076
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Acanthocyclops,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Macrocyclops,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Picripleuroxus,36.3910098681807
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Arctodiaptomus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Pseudochydorus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Scapholeberis,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Alonella,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Diacyclops,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Eurycercus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Leptodiaptomus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Skistodiaptomus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Paracyclops,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Ergasilus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Tropocyclops,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Anchistropus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,I80,Acartia,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Sinocalanus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Pseudodiaptomus,13.8682477471096
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,NA,3069.5055013602423
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Bosmina,27.7364954942191
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Diaphanosoma,346.706193677739
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Alona,83.2094864826574
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Chydorus,138.682477471096
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Ceriodaphnia,235.760211700863
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Daphnia,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Diaptomus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Ilyocryptus,346.706193677739
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Macrothrix,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Limnoithona,27.7364954942191
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Camptocercus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Acartiella,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Eurytemora,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Monospilus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Microcyclops,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Eucyclops,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Pleuroxus,27.7364954942191
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Osphranticum,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Sida,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Disparalona,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Mesocyclops,13.8682477471096
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Graptoleberis,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Kurzia,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Simocephalus,13.8682477471096
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Moina,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Leydigia,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Acanthocyclops,110.945981976877
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Macrocyclops,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Picripleuroxus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Arctodiaptomus,13.8682477471096
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Pseudochydorus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Scapholeberis,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Alonella,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Diacyclops,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Eurycercus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Leptodiaptomus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Skistodiaptomus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Paracyclops,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Ergasilus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Tropocyclops,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Anchistropus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,LIS,Acartia,0
2015,Sep,2015-09-02,Upstream,C,NF,During,RCS,Sinocalanus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,RCS,Pseudodiaptomus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,RCS,NA,398.8987035725836
2015,Sep,2015-09-02,Upstream,C,NF,During,RCS,Bosmina,76.3442494875759
2015,Sep,2015-09-02,Upstream,C,NF,During,RCS,Diaphanosoma,14.3145467789205
2015,Sep,2015-09-02,Upstream,C,NF,During,RCS,Alona,104.973343045417
2015,Sep,2015-09-02,Upstream,C,NF,During,RCS,Chydorus,152.688498975152
2015,Sep,2015-09-02,Upstream,C,NF,During,RCS,Ceriodaphnia,85.8872806735229
2015,Sep,2015-09-02,Upstream,C,NF,During,RCS,Daphnia,0
2015,Sep,2015-09-02,Upstream,C,NF,During,RCS,Diaptomus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,RCS,Ilyocryptus,167.003045754072
2015,Sep,2015-09-02,Upstream,C,NF,During,RCS,Macrothrix,0
2015,Sep,2015-09-02,Upstream,C,NF,During,RCS,Limnoithona,0
2015,Sep,2015-09-02,Upstream,C,NF,During,RCS,Camptocercus,0
2015,Sep,2015-09-02,Upstream,C,NF,During,RCS,Acartiella,0
