Date,Station,Flow,DO,Turbidity,Conductivity,pH,Chl,Temperature
8/24/2019 12:30,RVB,9340,7.9,2.38,136,7.4,1.49,22.5
8/24/2019 12:45,RVB,17600,7.9,2.52,136,7.4,1.47,22.5
8/24/2019 13:00,RVB,24700,8.1,2.21,137,7.3,1.47,22.55555556
8/24/2019 13:15,RVB,29700,8,2.49,137,7.4,1.45,22.5
8/24/2019 13:30,RVB,34900,8,2.68,137,7.4,1.31,22.44444444
8/24/2019 13:45,RVB,40400,7.9,2.56,137,7.3,1.39,22.44444444
8/24/2019 14:00,RVB,43400,7.9,3.03,138,7.4,1.42,22.44444444
8/24/2019 14:15,RVB,47200,7.9,2.94,137,7.3,1.44,22.38888889
8/24/2019 14:30,RVB,48200,8,3.26,137,7.3,1.45,22.38888889
8/24/2019 14:45,RVB,49900,8.1,2.72,137,7.3,1.43,22.44444444
8/24/2019 15:00,RVB,49400,8.1,2.88,138,7.3,1.49,22.44444444
8/24/2019 15:15,RVB,46800,8.1,3.02,138,7.3,1.48,22.44444444
8/24/2019 15:30,RVB,44700,8.1,3.1,138,7.4,1.47,22.44444444
8/24/2019 15:45,RVB,41000,8.1,2.97,138,7.4,1.62,22.38888889
8/24/2019 16:00,RVB,36600,8.1,2.84,138,7.4,1.55,22.38888889
8/24/2019 16:15,RVB,31100,8.1,2.92,139,7.3,1.61,22.38888889
8/24/2019 16:30,RVB,25900,8.1,2.91,139,7.3,1.57,22.38888889
8/24/2019 16:45,RVB,20300,8.1,2.86,139,7.3,1.5,22.38888889
8/24/2019 17:00,RVB,13300,8,2.62,139,7.3,1.57,22.38888889
8/24/2019 17:15,RVB,2040,8.1,3.23,138,7.3,1.55,22.44444444
8/24/2019 17:30,RVB,-4990,8.1,2.93,138,7.4,1.56,22.44444444
8/24/2019 17:45,RVB,-14600,8.1,2.97,138,7.3,1.69,22.38888889
8/24/2019 18:00,RVB,-22900,8,2.64,139,7.3,1.55,22.33333333
8/24/2019 18:15,RVB,-32400,8,2.52,139,7.3,1.51,22.33333333
8/24/2019 18:30,RVB,-41100,8,2.38,139,7.3,1.47,22.33333333
8/24/2019 18:45,RVB,-47600,7.9,2.34,139,7.3,1.63,22.33333333
8/24/2019 19:00,RVB,-53500,7.9,2.55,139,7.3,1.63,22.33333333
8/24/2019 19:15,RVB,-59300,8,2.58,138,7.3,1.65,22.33333333
8/24/2019 19:30,RVB,-64200,7.9,2.9,138,7.4,1.74,22.33333333
8/24/2019 19:45,RVB,-67700,7.9,2.93,138,7.3,1.58,22.38888889
8/24/2019 20:00,RVB,-66500,7.9,2.66,138,7.4,1.76,22.38888889
8/24/2019 20:15,RVB,-70800,7.9,2.62,138,7.4,1.75,22.38888889
8/24/2019 20:30,RVB,-69000,7.9,2.72,138,7.4,1.62,22.38888889
8/24/2019 20:45,RVB,-66100,7.9,2.56,138,7.4,1.79,22.38888889
8/24/2019 21:00,RVB,-63000,7.9,2.51,137,7.4,1.63,22.38888889
8/24/2019 21:15,RVB,-58200,7.9,2.63,137,7.4,1.65,22.38888889
8/24/2019 21:30,RVB,-57200,7.9,2.62,137,7.4,1.67,22.38888889
8/24/2019 21:45,RVB,-47400,7.9,2.54,136,7.4,1.73,22.38888889
8/24/2019 22:00,RVB,-45400,7.9,2.79,136,7.4,1.72,22.38888889
8/24/2019 22:15,RVB,-38400,7.9,2.7,136,7.5,1.59,22.38888889
8/24/2019 22:30,RVB,-32200,7.9,2.53,136,7.5,1.54,22.38888889
8/24/2019 22:45,RVB,-24000,7.9,2.53,136,7.4,1.69,22.38888889
8/24/2019 23:00,RVB,-10600,7.9,2.52,136,7.4,1.7,22.33333333
8/24/2019 23:15,RVB,1500,7.9,2.75,136,7.4,1.79,22.38888889
8/24/2019 23:30,RVB,14400,7.9,2.46,136,7.4,1.78,22.38888889
8/24/2019 23:45,RVB,28300,8,2.7,136,7.4,1.76,22.33333333
8/25/2019 0:00,RVB,30600,7.9,2.78,136,7.4,1.74,22.33333333
8/25/2019 0:15,RVB,51600,7.9,2.69,136,7.4,1.67,22.33333333
8/25/2019 0:30,RVB,64000,7.9,2.8,136,7.4,1.75,22.33333333
8/25/2019 0:45,RVB,70000,7.9,3.3,137,7.4,1.53,22.27777778
8/25/2019 1:00,RVB,77000,7.9,3.35,136,7.4,1.73,22.27777778
8/25/2019 1:15,RVB,83100,7.9,3.47,137,7.4,1.8,22.33333333
8/25/2019 1:30,RVB,85200,7.9,3.85,137,7.4,1.66,22.33333333
8/25/2019 1:45,RVB,86700,8,3.78,137,7.4,1.65,22.33333333
8/25/2019 2:00,RVB,88000,8,3.18,137,7.4,1.66,22.33333333
8/25/2019 2:15,RVB,91000,7.9,3.81,137,7.5,1.71,22.33333333
8/25/2019 2:30,RVB,90700,7.9,3.9,137,7.4,1.75,22.33333333
8/25/2019 2:45,RVB,89300,7.9,3.96,138,7.4,1.75,22.33333333
8/25/2019 3:00,RVB,88300,7.9,3.97,138,7.4,1.82,22.33333333
8/25/2019 3:15,RVB,89700,7.9,3.61,138,7.4,1.9,22.27777778
8/25/2019 3:30,RVB,86700,7.8,3.8,138,7.4,1.84,22.27777778
8/25/2019 3:45,RVB,84900,7.8,4.1,139,7.4,1.79,22.22222222
8/25/2019 4:00,RVB,83800,7.8,3.69,139,7.4,1.96,22.22222222
8/25/2019 4:15,RVB,82400,7.8,3.88,139,7.4,1.79,22.22222222
8/25/2019 4:30,RVB,81700,7.8,4.07,139,7.4,1.87,22.22222222
8/25/2019 4:45,RVB,80900,7.8,3.8,139,7.4,1.72,22.22222222
8/25/2019 5:00,RVB,79300,7.8,3.54,139,7.4,1.81,22.16666667
8/25/2019 5:15,RVB,77900,7.8,3.74,139,7.4,1.69,22.16666667
8/25/2019 5:30,RVB,72800,7.8,3.65,139,7.3,1.59,22.16666667
8/25/2019 5:45,RVB,72000,7.8,4.04,139,7.3,1.58,22.16666667
8/25/2019 6:00,RVB,70700,7.8,4,140,7.4,1.66,22.16666667
8/25/2019 6:15,RVB,67300,7.7,3.73,140,7.4,1.63,22.16666667
8/25/2019 6:30,RVB,64000,7.7,3.82,140,7.4,1.42,22.16666667
8/25/2019 6:45,RVB,58900,7.7,3.97,140,7.4,1.44,22.16666667
8/25/2019 7:00,RVB,52900,7.7,2.97,140,7.5,1.46,22.16666667
8/25/2019 7:15,RVB,49100,7.7,3.24,140,7.4,1.48,22.16666667
8/25/2019 7:30,RVB,35900,7.7,6.37,140,7.5,1.93,22.16666667
8/25/2019 7:45,RVB,24900,7.7,3.68,141,7.5,1.59,22.16666667
8/25/2019 8:00,RVB,12200,7.8,7.18,141,7.4,1.8,22.16666667
8/25/2019 8:15,RVB,-1390,7.8,3.29,141,7.4,1.31,22.16666667
8/25/2019 8:30,RVB,-14400,7.8,3.6,140,7.4,1.41,22.22222222
8/25/2019 8:45,RVB,-26100,7.8,3.12,141,7.3,1.39,22.22222222
8/25/2019 9:00,RVB,-38000,7.8,2.99,141,7.4,1.38,22.22222222
8/25/2019 9:15,RVB,-45300,7.8,3,141,7.4,1.38,22.22222222
8/25/2019 9:30,RVB,-51400,7.8,3.01,141,7.4,1.33,22.27777778
8/25/2019 9:45,RVB,-56500,7.8,3.28,140,7.5,1.32,22.22222222
8/25/2019 10:00,RVB,-57700,7.8,3.18,140,7.5,1.34,22.22222222
8/25/2019 10:15,RVB,-59200,7.8,3.5,140,7.4,1.41,22.27777778
8/25/2019 10:30,RVB,-61900,7.8,3.02,140,7.4,1.44,22.27777778
8/25/2019 10:45,RVB,-62400,7.8,3.09,140,7.4,1.36,22.27777778
8/25/2019 11:00,RVB,-60300,7.8,3.23,140,7.5,1.31,22.27777778
8/25/2019 11:15,RVB,-57800,7.8,3.29,140,7.4,1.39,22.33333333
8/25/2019 11:30,RVB,-54700,7.8,2.81,140,7.5,1.43,22.33333333
8/25/2019 11:45,RVB,-51600,7.8,2.96,140,7.4,1.15,22.33333333
8/25/2019 12:00,RVB,-46900,7.8,4.1,140,7.5,1.4,22.38888889
8/25/2019 12:15,RVB,-41500,7.9,2.94,140,7.4,1.24,22.44444444
8/25/2019 12:30,RVB,-35900,7.8,2.63,140,7.5,1.33,22.5
8/25/2019 12:45,RVB,-30800,7.9,3.02,140,7.5,1.55,22.5
8/25/2019 13:00,RVB,-26300,7.9,2.91,140,7.4,1.53,22.55555556
8/25/2019 13:15,RVB,-19000,7.9,2.52,140,7.4,1.44,22.61111111
8/25/2019 13:30,RVB,-9670,7.9,3.28,140,7.4,1.55,22.5
8/25/2019 13:45,RVB,-1970,7.9,2.77,140,7.4,1.65,22.61111111
8/25/2019 14:00,RVB,6760,8,2.58,140,7.5,1.58,22.61111111
8/25/2019 14:15,RVB,17700,8,2.52,140,7.5,1.75,22.61111111
8/25/2019 14:30,RVB,27500,8.1,2.55,140,7.5,1.66,22.66666667
8/25/2019 14:45,RVB,35400,8.2,2.35,140,7.5,1.51,22.72222222
8/25/2019 15:00,RVB,40700,8.1,5.15,140,7.4,1.97,22.61111111
8/25/2019 15:15,RVB,45200,8,2.59,140,7.4,1.56,22.44444444
8/25/2019 15:30,RVB,48100,8,2.69,141,7.4,1.4,22.5
8/25/2019 15:45,RVB,50900,8,3.16,140,7.4,1.75,22.5
8/25/2019 16:00,RVB,51900,8.1,3.27,140,7.4,1.68,22.55555556
8/25/2019 16:15,RVB,52700,8.1,3.09,141,7.5,1.61,22.55555556
8/25/2019 16:30,RVB,50300,8.1,3.17,141,7.5,1.5,22.61111111
8/25/2019 16:45,RVB,49600,8.1,3.2,140,7.5,1.62,22.61111111
8/25/2019 17:00,RVB,46300,8.1,3.02,140,7.4,1.71,22.55555556
8/25/2019 17:15,RVB,40500,8,3.06,140,7.5,1.6,22.55555556
8/25/2019 17:30,RVB,35100,8.1,2.95,140,7.5,1.6,22.55555556
8/25/2019 17:45,RVB,28700,8,2.96,140,7.4,1.6,22.55555556
8/25/2019 18:00,RVB,19900,7.9,2.89,140,7.4,1.64,22.55555556
8/25/2019 18:15,RVB,10500,7.9,2.85,140,7.3,1.6,22.5
8/25/2019 18:30,RVB,202,8,2.6,140,7.4,1.58,22.55555556
8/25/2019 18:45,RVB,-8280,8,2.74,140,7.4,1.65,22.55555556
8/25/2019 19:00,RVB,-20400,7.9,2.74,140,7.4,1.57,22.5
8/25/2019 19:15,RVB,-32100,7.9,2.61,140,7.4,1.59,22.5
8/25/2019 19:30,RVB,-41800,7.9,2.84,140,7.4,1.76,22.5
8/25/2019 19:45,RVB,-51000,7.9,2.64,139,7.5,1.8,22.5
8/25/2019 20:00,RVB,-57600,7.9,2.1,139,7.5,1.75,22.5
8/25/2019 20:15,RVB,-63400,7.9,2.93,140,7.5,1.88,22.5
8/25/2019 20:30,RVB,-66700,7.9,3.09,140,7.5,2.03,22.5
8/25/2019 20:45,RVB,-70200,7.9,3.24,140,7.5,1.76,22.5
8/25/2019 21:00,RVB,-70600,7.9,3.01,140,7.5,1.72,22.5
8/25/2019 21:15,RVB,-70400,7.9,7.41,140,7.5,1.99,22.5
8/25/2019 21:30,RVB,-68300,7.9,8.34,140,7.5,1.92,22.5
8/25/2019 21:45,RVB,-68600,7.9,5.52,140,7.5,1.87,22.5
8/25/2019 22:00,RVB,-65400,7.8,5.03,140,7.5,2.08,22.5
8/25/2019 22:15,RVB,-62000,7.9,5.55,140,7.5,2.01,22.44444444
8/25/2019 22:30,RVB,-58400,7.8,5.6,140,7.5,2.04,22.44444444
8/25/2019 22:45,RVB,-54200,7.9,5.1,140,7.5,1.9,22.44444444
8/25/2019 23:00,RVB,-50200,7.9,6.02,139,7.5,2.28,22.44444444
8/25/2019 23:15,RVB,-41800,7.8,5.4,139,7.5,1.98,22.44444444
8/25/2019 23:30,RVB,-34100,7.8,4.29,139,7.5,1.77,22.44444444
8/25/2019 23:45,RVB,-24200,7.8,5.07,139,7.5,1.6,22.44444444
8/26/2019 0:00,RVB,-12700,7.7,5.64,139,7.5,1.92,22.44444444
8/26/2019 0:15,RVB,2680,7.8,4.55,139,7.5,1.97,22.38888889
8/26/2019 0:30,RVB,18200,7.8,4.71,139,7.5,2.03,22.33333333
8/26/2019 0:45,RVB,34600,7.9,4.49,139,7.5,2.37,22.38888889
8/26/2019 1:00,RVB,47900,7.9,4.2,139,7.5,1.98,22.38888889
8/26/2019 1:15,RVB,58800,7.8,4.27,139,7.5,1.89,22.33333333
8/26/2019 1:30,RVB,68200,7.8,5.8,140,7.5,2.03,22.33333333
8/26/2019 1:45,RVB,76200,7.9,3.25,144,7.5,2.08,22.55555556
8/26/2019 2:00,RVB,83300,8,3.18,146,7.5,1.74,22.66666667
8/26/2019 2:15,RVB,85500,8,3.4,145,7.5,1.79,22.61111111
8/26/2019 2:30,RVB,89600,8,4.34,143,7.4,1.68,22.55555556
8/26/2019 2:45,RVB,93300,7.9,3.77,142,7.4,1.74,22.5
8/26/2019 3:00,RVB,94700,7.9,3.71,141,7.4,1.64,22.5
8/26/2019 3:15,RVB,95500,7.9,3.88,141,7.4,1.76,22.5
8/26/2019 3:30,RVB,94000,7.9,4.09,140,7.4,1.72,22.44444444
8/26/2019 3:45,RVB,93000,7.8,4.19,140,7.4,1.84,22.44444444
8/26/2019 4:00,RVB,91700,7.8,4.22,139,7.5,1.74,22.38888889
8/26/2019 4:15,RVB,91200,7.8,4.49,139,7.4,1.86,22.38888889
8/26/2019 4:30,RVB,88700,7.8,4.64,139,7.3,1.8,22.33333333
8/26/2019 4:45,RVB,87100,7.8,4.36,139,7.3,1.74,22.33333333
8/26/2019 5:00,RVB,86500,7.8,4.79,139,7.3,1.8,22.33333333
8/26/2019 5:15,RVB,85900,7.8,4.55,139,7.3,1.72,22.33333333
8/26/2019 5:30,RVB,83400,7.8,5.17,139,7.3,1.67,22.33333333
8/26/2019 5:45,RVB,82700,7.8,4.5,139,7.3,1.72,22.27777778
8/26/2019 6:00,RVB,82200,7.8,4.41,139,7.4,1.54,22.27777778
8/26/2019 6:15,RVB,80500,7.8,4.29,139,7.5,1.95,22.27777778
8/26/2019 6:30,RVB,78700,7.7,3.98,139,7.5,1.57,22.27777778
8/26/2019 6:45,RVB,77300,7.8,4.21,139,7.4,1.59,22.27777778
8/26/2019 7:00,RVB,75500,7.8,3.79,139,7.4,1.51,22.27777778
8/26/2019 7:15,RVB,71300,7.7,3.88,139,7.5,1.59,22.27777778
8/26/2019 7:30,RVB,68100,7.7,3.45,140,7.5,1.54,22.27777778
8/26/2019 7:45,RVB,62600,7.7,3.7,140,7.5,1.51,22.27777778
8/26/2019 8:00,RVB,56800,7.7,3.6,140,7.5,1.5,22.27777778
8/26/2019 8:15,RVB,48600,7.7,3.05,140,7.5,1.45,22.27777778
8/26/2019 8:30,RVB,37300,7.7,3.77,141,7.5,1.43,22.27777778
8/26/2019 8:45,RVB,26300,7.7,3.43,141,7.5,1.44,22.33333333
8/26/2019 9:00,RVB,10900,7.7,3.78,141,7.4,1.37,22.33333333
8/26/2019 9:15,RVB,-4300,7.8,3.02,140,7.5,1.56,22.38888889
8/26/2019 9:30,RVB,-20100,7.8,5.72,141,7.4,1.58,22.38888889
8/26/2019 9:45,RVB,-35300,7.8,2.98,141,7.4,1.6,22.38888889
8/26/2019 10:00,RVB,-46100,7.8,3.3,141,7.3,1.39,22.38888889
8/26/2019 10:15,RVB,-54800,7.8,6.8,141,7.4,1.77,22.38888889
8/26/2019 10:30,RVB,-61900,7.7,3.32,141,7.5,1.49,22.38888889
8/26/2019 10:45,RVB,-66400,7.7,3.55,141,7.5,1.49,22.38888889
8/26/2019 11:00,RVB,-68300,7.7,3.63,141,7.5,1.44,22.33333333
8/26/2019 11:15,RVB,-69600,7.8,6.35,141,7.5,1.64,22.38888889
8/26/2019 11:30,RVB,-71400,7.7,3.47,140,7.5,1.43,22.38888889
8/26/2019 11:45,RVB,-71100,7.7,3.34,140,7.5,1.52,22.38888889
8/26/2019 12:00,RVB,-69400,7.7,3.09,140,7.5,1.72,22.38888889
8/26/2019 12:15,RVB,-65200,7.7,2.84,140,7.5,1.47,22.38888889
8/26/2019 12:30,RVB,-62700,7.8,4.28,140,7.5,1.39,22.44444444
8/26/2019 12:45,RVB,-57900,7.8,4.69,140,7.5,1.58,22.5
8/26/2019 13:00,RVB,-52800,7.8,2.83,140,7.5,1.57,22.5
8/26/2019 13:15,RVB,-48400,7.8,3.56,139,7.5,1.69,22.55555556
8/26/2019 13:30,RVB,-44500,7.8,3.04,139,7.5,1.56,22.61111111
8/26/2019 13:45,RVB,-37400,7.8,3.37,139,7.5,1.54,22.61111111
8/26/2019 14:00,RVB,-30600,7.8,2.86,139,7.5,1.72,22.72222222
8/26/2019 14:15,RVB,-24700,7.8,2.61,139,7.5,1.59,22.77777778
8/26/2019 14:30,RVB,-15800,7.7,2.38,139,7.5,1.46,22.83333333
8/26/2019 14:45,RVB,-6120,7.7,2.22,139,7.5,1.3,22.77777778
8/26/2019 15:00,RVB,4270,7.7,2.27,139,7.5,1.32,22.77777778
8/26/2019 15:15,RVB,15000,8,2.58,139,7.6,2.07,22.88888889
8/26/2019 15:30,RVB,27000,8.1,2.62,139,7.6,1.65,22.94444444
8/26/2019 15:45,RVB,38700,8.1,2.55,139,7.6,1.81,22.83333333
8/26/2019 16:00,RVB,45900,8,2.63,139,7.5,1.71,22.66666667
8/26/2019 16:15,RVB,50800,7.9,3,139,7.5,1.63,22.66666667
8/26/2019 16:30,RVB,52900,7.9,2.77,140,7.5,1.75,22.66666667
8/26/2019 16:45,RVB,56400,8,3.18,140,7.5,1.76,22.72222222
8/26/2019 17:00,RVB,56400,8,3.18,140,7.5,1.73,22.72222222
8/26/2019 17:15,RVB,56300,8,3.1,140,7.5,1.8,22.77777778
8/26/2019 17:30,RVB,58100,8.1,4.26,140,7.5,1.91,22.83333333
8/26/2019 17:45,RVB,55500,8,2.86,139,7.4,1.82,22.77777778
8/26/2019 18:00,RVB,52000,8,4.03,139,7.3,1.86,22.72222222
8/26/2019 18:15,RVB,47300,8,3.27,139,7.3,1.67,22.66666667
8/26/2019 18:30,RVB,42700,8,3.34,139,7.4,1.82,22.72222222
8/26/2019 18:45,RVB,35100,7.9,3.39,139,7.3,1.85,22.66666667
8/26/2019 19:00,RVB,25500,7.9,3.65,139,7.4,1.78,22.66666667
8/26/2019 19:15,RVB,15200,7.8,3.5,139,7.4,1.79,22.66666667
8/26/2019 19:30,RVB,3680,7.9,3.08,139,7.4,1.78,22.66666667
8/26/2019 19:45,RVB,-8200,7.9,3.29,139,7.3,1.67,22.66666667
8/26/2019 20:00,RVB,-20000,7.9,2.9,139,7.3,1.72,22.61111111
8/26/2019 20:15,RVB,-34400,7.9,3.04,139,7.3,1.62,22.61111111
8/26/2019 20:30,RVB,-45300,7.9,2.81,139,7.3,1.61,22.61111111
8/26/2019 20:45,RVB,-54100,7.9,2.65,139,7.4,1.58,22.61111111
8/26/2019 21:00,RVB,-62400,7.8,2.68,139,7.4,1.73,22.61111111
8/26/2019 21:15,RVB,-68900,7.8,3.27,139,7.5,1.82,22.66666667
8/26/2019 21:30,RVB,-73600,7.8,3.22,139,7.5,1.91,22.66666667
8/26/2019 21:45,RVB,-79200,7.9,3.73,139,7.5,1.91,22.66666667
8/26/2019 22:00,RVB,-80800,7.8,3.02,139,7.5,2.07,22.66666667
8/26/2019 22:15,RVB,-82900,7.8,3.48,139,7.5,1.89,22.66666667
8/26/2019 22:30,RVB,-81100,7.8,3.59,139,7.5,2.04,22.61111111
8/26/2019 22:45,RVB,-80200,7.8,4.5,139,7.5,2.08,22.61111111
8/26/2019 23:00,RVB,-76900,7.8,3.53,139,7.5,1.92,22.55555556
8/26/2019 23:15,RVB,-72900,7.8,3.75,139,7.5,2.06,22.5
8/26/2019 23:30,RVB,-67700,7.8,4.21,139,7.5,2.08,22.5
8/26/2019 23:45,RVB,-61500,7.8,3.22,139,7.5,2.1,22.5
8/27/2019 0:00,RVB,-57400,7.8,3.52,139,7.5,2.24,22.5
8/27/2019 0:15,RVB,-48700,7.8,3.11,139,7.5,2.13,22.44444444
8/27/2019 0:30,RVB,-41300,7.8,3.27,139,7.5,2.13,22.44444444
8/27/2019 0:45,RVB,-32100,7.8,3.52,139,7.5,2.23,22.38888889
8/27/2019 1:00,RVB,-17200,7.8,3.25,139,7.5,2.18,22.38888889
8/27/2019 1:15,RVB,-3700,7.8,8.07,139,7.5,2.17,22.44444444
8/27/2019 1:30,RVB,12700,7.8,3.02,139,7.5,2.28,22.38888889
8/27/2019 1:45,RVB,29100,7.8,3.23,139,7.5,2.19,22.38888889
8/27/2019 2:00,RVB,43100,7.8,3.25,139,7.5,2.06,22.38888889
8/27/2019 2:15,RVB,59500,7.8,3.87,139,7.5,2.23,22.38888889
8/27/2019 2:30,RVB,72700,7.7,3.77,139,7.5,2.08,22.38888889
8/27/2019 2:45,RVB,79900,7.9,3.25,144,7.5,2.04,22.55555556
8/27/2019 3:00,RVB,86500,7.9,4.48,146,7.5,1.97,22.61111111
8/27/2019 3:15,RVB,89800,7.9,4.01,145,7.5,1.89,22.61111111
8/27/2019 3:30,RVB,94000,7.9,4.29,143,7.5,1.98,22.55555556
8/27/2019 3:45,RVB,98100,7.8,5.24,142,7.4,1.96,22.5
8/27/2019 4:00,RVB,99100,7.8,4.43,140,7.4,1.86,22.5
8/27/2019 4:15,RVB,99000,7.8,4.78,140,7.5,2.02,22.5
8/27/2019 4:30,RVB,98200,7.8,5,139,7.5,2.09,22.5
8/27/2019 4:45,RVB,96400,7.8,4.83,139,7.5,1.97,22.5
8/27/2019 5:00,RVB,95400,7.8,4.44,139,7.4,2.03,22.44444444
8/27/2019 5:15,RVB,95400,7.8,4.62,139,7.4,1.9,22.44444444
8/27/2019 5:30,RVB,93900,7.7,4.67,139,7.4,1.96,22.44444444
8/27/2019 5:45,RVB,92600,7.7,4.49,139,7.4,1.84,22.44444444
8/27/2019 6:00,RVB,91000,7.7,4.65,139,7.4,1.93,22.38888889
8/27/2019 6:15,RVB,88700,7.7,4.15,139,7.3,1.77,22.38888889
8/27/2019 6:30,RVB,88100,7.7,4.37,139,7.4,1.75,22.38888889
8/27/2019 6:45,RVB,85700,7.7,3.99,139,7.4,1.76,22.38888889
8/27/2019 7:00,RVB,86200,7.7,5.09,139,7.4,1.75,22.38888889
8/27/2019 7:15,RVB,84500,7.7,3.65,139,7.4,1.68,22.38888889
8/27/2019 7:30,RVB,84100,7.6,4.7,139,7.5,1.79,22.33333333
8/27/2019 7:45,RVB,80300,7.7,4.58,140,7.5,1.73,22.33333333
8/27/2019 8:00,RVB,78400,7.6,3.68,140,7.4,1.7,22.33333333
8/27/2019 8:15,RVB,74500,7.6,3.45,140,7.5,1.5,22.33333333
8/27/2019 8:30,RVB,70600,7.6,3.23,140,7.5,1.53,22.33333333
8/27/2019 8:45,RVB,63800,7.6,3.49,140,7.5,1.72,22.38888889
8/27/2019 9:00,RVB,56700,7.6,3.49,141,7.5,1.48,22.38888889
8/27/2019 9:15,RVB,46800,7.7,4.32,141,7.5,1.66,22.38888889
8/27/2019 9:30,RVB,35400,7.7,3.61,141,7.5,1.59,22.38888889
8/27/2019 9:45,RVB,20500,7.6,3.17,141,7.5,1.52,22.38888889
8/27/2019 10:00,RVB,2710,7.8,3.47,141,7.5,1.37,22.5
8/27/2019 10:15,RVB,-16800,7.8,3,141,7.5,1.44,22.55555556
8/27/2019 10:30,RVB,-32400,7.7,3.56,141,7.4,1.55,22.5
8/27/2019 10:45,RVB,-48300,7.7,4.13,142,7.3,1.52,22.44444444
8/27/2019 11:00,RVB,-57500,7.7,4.14,142,7.3,1.48,22.5
8/27/2019 11:15,RVB,-65800,7.7,3.46,141,7.3,1.51,22.5
8/27/2019 11:30,RVB,-70100,7.6,3.46,141,7.4,1.57,22.44444444
8/27/2019 11:45,RVB,-76000,7.6,3.85,141,7.4,1.57,22.44444444
8/27/2019 12:00,RVB,-79800,7.6,3.64,141,7.5,1.59,22.44444444
8/27/2019 12:15,RVB,-79200,7.7,4.11,141,7.5,1.37,22.5
8/27/2019 12:30,RVB,-78200,7.7,3.47,141,7.5,1.48,22.5
8/27/2019 12:45,RVB,-75700,7.7,3.98,141,7.5,1.76,22.5
8/27/2019 13:00,RVB,-72800,7.7,4.4,141,7.5,1.57,22.5
8/27/2019 13:15,RVB,-68900,7.7,4.25,141,7.4,1.59,22.5
8/27/2019 13:30,RVB,-65100,7.7,3.55,140,7.5,1.66,22.55555556
8/27/2019 13:45,RVB,-61100,7.7,3.89,140,7.5,1.65,22.55555556
8/27/2019 14:00,RVB,-56700,7.7,3.19,140,7.5,1.78,22.61111111
8/27/2019 14:15,RVB,-52000,7.7,2.98,140,7.5,1.58,22.61111111
8/27/2019 14:30,RVB,-45900,7.7,3,140,7.5,1.68,22.66666667
8/27/2019 14:45,RVB,-40800,7.7,2.62,140,7.5,1.79,22.66666667
8/27/2019 15:00,RVB,-32300,7.8,3.08,140,7.5,1.66,22.72222222
8/27/2019 15:15,RVB,-23700,7.8,3.18,140,7.5,1.64,22.77777778
8/27/2019 15:30,RVB,-12700,7.8,3.05,140,7.5,1.74,22.77777778
8/27/2019 15:45,RVB,-2170,7.9,2.85,140,7.5,1.75,22.77777778
8/27/2019 16:00,RVB,10800,7.9,2.92,140,7.5,1.82,22.77777778
8/27/2019 16:15,RVB,25400,8,3.07,140,7.5,1.94,22.77777778
8/27/2019 16:30,RVB,37600,7.9,3.26,140,7.4,1.82,22.72222222
8/27/2019 16:45,RVB,51000,7.9,3.63,140,7.3,1.93,22.72222222
8/27/2019 17:00,RVB,59500,7.9,3.75,140,7.2,1.79,22.72222222
8/27/2019 17:15,RVB,66200,7.9,3.86,140,7.3,1.93,22.72222222
8/27/2019 17:30,RVB,68200,7.9,3.84,140,7.3,1.8,22.72222222
8/27/2019 17:45,RVB,70700,8,3.96,140,7.4,1.73,22.72222222
8/27/2019 18:00,RVB,71500,8,3.9,140,7.4,1.83,22.72222222
8/27/2019 18:15,RVB,67100,7.9,3.56,140,7.4,1.8,22.72222222
8/27/2019 18:30,RVB,65200,7.9,3.55,140,7.4,1.87,22.66666667
8/27/2019 18:45,RVB,63200,7.9,3.44,140,7.4,1.95,22.66666667
8/27/2019 19:00,RVB,60300,7.9,3.1,140,7.4,1.94,22.66666667
8/27/2019 19:15,RVB,54000,7.9,3.65,140,7.4,1.94,22.66666667
8/27/2019 19:30,RVB,47900,7.8,3.26,140,7.3,1.73,22.66666667
8/27/2019 19:45,RVB,40300,7.8,3.98,140,7.3,1.81,22.66666667
8/27/2019 20:00,RVB,29700,7.8,3.47,140,7.3,1.81,22.66666667
8/27/2019 20:15,RVB,18800,7.8,3.84,140,7.3,1.82,22.66666667
8/27/2019 20:30,RVB,7520,7.8,3.58,140,7.3,1.7,22.61111111
8/27/2019 20:45,RVB,-7800,7.8,3,140,7.3,1.6,22.61111111
8/27/2019 21:00,RVB,-22800,7.8,4.7,140,7.3,1.68,22.61111111
8/27/2019 21:15,RVB,-35800,7.8,3.38,140,7.3,1.77,22.61111111
8/27/2019 21:30,RVB,-50300,7.8,3.2,140,7.3,1.7,22.55555556
8/27/2019 21:45,RVB,-62300,7.8,3.32,140,7.3,1.66,22.61111111
8/27/2019 22:00,RVB,-71600,7.8,3.5,140,7.3,1.58,22.61111111
8/27/2019 22:15,RVB,-76800,7.8,4.39,140,7.4,1.61,22.61111111
8/27/2019 22:30,RVB,-84700,7.8,4.2,140,7.4,1.71,22.61111111
8/27/2019 22:45,RVB,-89400,7.8,4.3,140,7.4,1.8,22.61111111
8/27/2019 23:00,RVB,-89800,7.8,3.95,140,7.4,1.96,22.61111111
8/27/2019 23:15,RVB,-91400,7.8,4,140,7.4,1.8,22.55555556
8/27/2019 23:30,RVB,-92100,7.8,4.33,140,7.4,1.9,22.55555556
