Date,Time,StationCode,Depth,VolumeReceived,VolumeAnalyzed,PercentOfSampleCounted,FieldOfView,Slide_ChamberArea,AreaCounted,NumberOf FieldsCounted,Factor,BSA_TaxonID,Taxon,Diatom/SoftBody,Genus,Species,Synonym,UnitAbundance,NumberOfCellsPerUnit,Colony_Filament_IndividualGroupCode,Comments,Shape,Biovolume1,Biovolume2,Biovolume3,Biovolume4,Biovolume5,Biovolume6,Biovolume7,Biovolume8,Biovolume9,Biovolume10,,orgs/ml,cells/ml,biovol/ml
10/18/2018,2:12,RYI,NA,59.5,4,0.067226891,0.0683,314.159,0.6147,9,127.769237,631,Navicula sp.,Diatom,Navicula,sp.,NA,1,1,i,NA,elliptic prism,1083.810851,NA,NA,NA,NA,NA,NA,NA,NA,NA,,127.769237,127.769237,138477.6855
10/18/2018,2:12,RYI,NA,59.5,4,0.067226891,0.0683,314.159,0.6147,9,127.769237,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,NA,2,2,i,NA,sphere,7.23822336,NA,NA,NA,NA,NA,NA,NA,NA,NA,,255.538474,511.076948,3699.289104
10/18/2018,2:12,RYI,NA,59.5,4,0.067226891,0.0683,314.159,0.6147,9,127.769237,1140,Monoraphidium tortile,Soft Body,Monoraphidium,tortile,NA,1,1,i,NA,2 cones,20.98110881,NA,NA,NA,NA,NA,NA,NA,NA,NA,,127.769237,127.769237,2680.740264
10/18/2018,2:12,RYI,NA,59.5,4,0.067226891,0.0683,314.159,0.6147,9,127.769237,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,NA,1,1,i,NA,cone + half sphere,76.35320336,NA,NA,NA,NA,NA,NA,NA,NA,NA,,127.769237,127.769237,9755.590536
10/18/2018,2:12,RYI,NA,59.5,4,0.067226891,0.0683,314.159,0.6147,9,127.769237,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,NA,394,810,c,NA,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,,50341.07938,40776274.3,7339729.373
10/18/2018,2:59,BL5,NA,63.5,4,0.062992126,0.0683,314.159,0.5464,8,143.7403917,86,Asterionella formosa,Diatom,Asterionella,formosa,NA,2,2,c,Low sediment and detritus.,box + 2 cylinders,426.3174791,NA,NA,NA,NA,NA,NA,NA,NA,NA,,287.4807834,574.9615668,245116.1657
10/18/2018,2:59,BL5,NA,63.5,4,0.062992126,0.0683,314.159,0.5464,8,143.7403917,749,Nitzschia sp.,Diatom,Nitzschia,sp.,NA,1,1,i,Low sediment and detritus.,prism on parallelogram,44.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,,143.7403917,143.7403917,6385.23568
10/18/2018,2:59,BL5,NA,63.5,4,0.062992126,0.0683,314.159,0.5464,8,143.7403917,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,NA,1,1,i,Low sediment and detritus.,sphere,3.591360968,NA,NA,NA,NA,NA,NA,NA,NA,NA,,143.7403917,143.7403917,516.2236323
10/18/2018,2:59,BL5,NA,63.5,4,0.062992126,0.0683,314.159,0.5464,8,143.7403917,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,NA,417,864,c,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,,59939.74334,51787938.24,9321828.884
10/18/2018,1:08,SDI,NA,62.5,2,0.032,0.0683,314.159,0.5464,8,287.4807833,749,Nitzschia sp.,Diatom,Nitzschia,sp.,NA,1,1,i,Low sediment and detritus.,prism on parallelogram,58.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,,287.4807833,287.4807833,16678.48512
10/18/2018,1:08,SDI,NA,62.5,2,0.032,0.0683,314.159,0.5464,8,287.4807833,846,Planothidium sp.,Diatom,Planothidium,sp.,NA,1,1,i,Low sediment and detritus.,elliptic prism,148.3788665,NA,NA,NA,NA,NA,NA,NA,NA,NA,,287.4807833,287.4807833,42656.07277
10/18/2018,1:08,SDI,NA,62.5,2,0.032,0.0683,314.159,0.5464,8,287.4807833,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,1,1,i,Low sediment and detritus.,cone + half sphere,314.737838,NA,NA,NA,NA,NA,NA,NA,NA,NA,,287.4807833,287.4807833,90481.0802
10/18/2018,1:08,SDI,NA,62.5,2,0.032,0.0683,314.159,0.5464,8,287.4807833,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,NA,398,815,c,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,,114417.3518,93250141.68,16785025.5
10/18/2018,3:35,STTD,NA,65,2,0.030769231,0.0683,314.159,0.5464,8,287.4807833,145,Cocconeis placentula,Diatom,Cocconeis,placentula,NA,1,1,i,Low sediment and detritus.,elliptic prism,537.9910043,NA,NA,NA,NA,NA,NA,NA,NA,NA,,287.4807833,287.4807833,154662.0753
10/18/2018,3:35,STTD,NA,65,2,0.030769231,0.0683,314.159,0.5464,8,287.4807833,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,NA,404,832,c,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,,116142.2365,96630340.73,17393461.33
10/18/2018,0:38,RCS,NA,62,1,0.016129032,0.0683,314.159,0.3415,5,919.9385066,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,NA,3,3,i,High sediment and detritus.,cylinder,184.9359785,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2759.81552,8279.446559,1531167.551
10/18/2018,0:38,RCS,NA,62,1,0.016129032,0.0683,314.159,0.3415,5,919.9385066,464,Gomphonema sp.,Diatom,Gomphonema,sp.,NA,1,1,i,High sediment and detritus.,gomphonemoid,107.9914279,NA,NA,NA,NA,NA,NA,NA,NA,NA,,919.9385066,919.9385066,99345.47291
10/18/2018,0:38,RCS,NA,62,1,0.016129032,0.0683,314.159,0.3415,5,919.9385066,1020,Carteria sp.,Soft Body,Carteria,sp.,NA,1,1,i,High sediment and detritus.,sphere,588.718258,NA,NA,NA,NA,NA,NA,NA,NA,NA,,919.9385066,919.9385066,541584.5951
10/18/2018,0:38,RCS,NA,62,1,0.016129032,0.0683,314.159,0.3415,5,919.9385066,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,NA,543,1121,c,High sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,,499526.6091,559969328.8,100794479.2
10/18/2018,0:38,RCS,NA,62,1,0.016129032,0.0683,314.159,0.3415,5,919.9385066,1589,Trachelomonas spp.,Soft Body,Trachelomonas,spp.,NA,3,3,i,High sediment and detritus.,ellipsoid,260.8399345,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2759.81552,8279.446559,2159610.298
10/17/2018,2:48,SHR,NA,62.5,4,0.064,0.069746499,314.159,0.627718491,9,125.1193825,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,NA,3,3,i,Low sediment and detritus.,elliptic prism,62.09108289,NA,NA,NA,NA,NA,NA,NA,NA,NA,,375.3581475,1126.074443,69919.18155
10/17/2018,2:48,SHR,NA,62.5,4,0.064,0.069746499,314.159,0.627718491,9,125.1193825,74,Amphora sp.,Diatom,Amphora,sp.,NA,1,1,i,Low sediment and detritus.,cymbelloid,52.76614057,NA,NA,NA,NA,NA,NA,NA,NA,NA,,125.1193825,125.1193825,6602.066925
10/17/2018,2:48,SHR,NA,62.5,4,0.064,0.069746499,314.159,0.627718491,9,125.1193825,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,2,2,i,Low sediment and detritus.,cylinder,132.7321775,NA,NA,NA,NA,NA,NA,NA,NA,NA,,250.238765,500.47753,66429.47235
10/17/2018,2:48,SHR,NA,62.5,4,0.064,0.069746499,314.159,0.627718491,9,125.1193825,278,Diatoma vulgaris,Diatom,Diatoma,vulgaris,NA,1,1,i,Low sediment and detritus.,elliptic prism,331.9780985,NA,NA,NA,NA,NA,NA,NA,NA,NA,,125.1193825,125.1193825,41536.89469
10/17/2018,2:48,SHR,NA,62.5,4,0.064,0.069746499,314.159,0.627718491,9,125.1193825,713,Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,NA,1,1,i,Low sediment and detritus.,prism on parallelogram,73.9815,NA,NA,NA,NA,NA,NA,NA,NA,NA,,125.1193825,125.1193825,9256.519596
10/17/2018,2:48,SHR,NA,62.5,4,0.064,0.069746499,314.159,0.627718491,9,125.1193825,749,Nitzschia sp.,Diatom,Nitzschia,sp.,NA,1,1,i,Low sediment and detritus.,prism on parallelogram,40.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,,125.1193825,125.1193825,5106.372239
10/17/2018,2:48,SHR,NA,62.5,4,0.064,0.069746499,314.159,0.627718491,9,125.1193825,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,42,42,i,Low sediment and detritus.,sphere,17.15727019,NA,NA,NA,NA,NA,NA,NA,NA,NA,,5255.014065,220710.5907,3786791.239
10/17/2018,2:48,SHR,NA,62.5,4,0.064,0.069746499,314.159,0.627718491,9,125.1193825,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,NA,14,14,i,Low sediment and detritus.,cone + half sphere,93.93698418,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1751.671355,24523.39897,2303654.141
10/17/2018,2:48,SHR,NA,62.5,4,0.064,0.069746499,314.159,0.627718491,9,125.1193825,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,339,683,c,Low sediment and detritus.,sphere,0.11309724,0.179594228,0.381703185,0.268082347,0.268082347,0.523598333,0.179594228,0.11309724,0.11309724,0.179594228,,42415.47067,28969766.47,3276400.631
10/17/2018,2:48,SHR,NA,62.5,4,0.064,0.069746499,314.159,0.627718491,9,125.1193825,1888,Peridinium quadridentatum,Soft Body,Peridinium,quadridentatum,NA,1,1,i,Low sediment and detritus.,ellipsoid,9483.344946,NA,NA,NA,NA,NA,NA,NA,NA,NA,,125.1193825,125.1193825,1186550.264
10/17/2018,7:04,FC-WAT-2,NA,61.5,2,0.032520325,0.0683,314.159,0.5464,8,287.4807833,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,14,14,i,Moderate sediment and detritus.,sphere,6.370620922,NA,NA,NA,NA,NA,NA,NA,NA,NA,,4024.730966,56346.23353,358960.4942
10/17/2018,7:04,FC-WAT-2,NA,61.5,2,0.032520325,0.0683,314.159,0.5464,8,287.4807833,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,NA,1,1,i,Moderate sediment and detritus.,prolate spheroid,2339.65517,NA,NA,NA,NA,NA,NA,NA,NA,NA,,287.4807833,287.4807833,672605.9009
10/17/2018,7:04,FC-WAT-2,NA,61.5,2,0.032520325,0.0683,314.159,0.5464,8,287.4807833,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,1,1,i,Moderate sediment and detritus.,cone + half sphere,337.3808479,NA,NA,NA,NA,NA,NA,NA,NA,NA,,287.4807833,287.4807833,96990.51042
10/17/2018,7:04,FC-WAT-2,NA,61.5,2,0.032520325,0.0683,314.159,0.5464,8,287.4807833,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,NA,3,3,i,Moderate sediment and detritus.,cone + half sphere,537.4380845,NA,NA,NA,NA,NA,NA,NA,NA,NA,,862.4423499,2587.32705,1390528.094
10/17/2018,7:04,FC-WAT-2,NA,61.5,2,0.032520325,0.0683,314.159,0.5464,8,287.4807833,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,447,903,c,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,,128503.9101,116039030.9,20887025.55
10/17/2018,6:07,FC-SAV-1,3,62.5,2,0.032,0.0683,314.159,0.7513,11,209.0769333,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,NA,3,3,i,Low sediment and detritus.,cylinder,95.0330975,NA,NA,NA,NA,NA,NA,NA,NA,NA,,627.2307999,1881.6924,178823.0573
10/17/2018,6:07,FC-SAV-1,3,62.5,2,0.032,0.0683,314.159,0.7513,11,209.0769333,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,20,20,i,Low sediment and detritus.,sphere,7.23822336,NA,NA,NA,NA,NA,NA,NA,NA,NA,,4181.538666,83630.77332,605338.2171
10/17/2018,6:07,FC-SAV-1,3,62.5,2,0.032,0.0683,314.159,0.7513,11,209.0769333,1140,Monoraphidium tortile,Soft Body,Monoraphidium,tortile,NA,1,1,i,Low sediment and detritus.,2 cones,7.082714655,NA,NA,NA,NA,NA,NA,NA,NA,NA,,209.0769333,209.0769333,1480.83226
10/17/2018,6:07,FC-SAV-1,3,62.5,2,0.032,0.0683,314.159,0.7513,11,209.0769333,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,410,828,c,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,,85721.54265,70977437.32,12775938.72
10/17/2018,6:07,FC-SAV-1,3,62.5,2,0.032,0.0683,314.159,0.7513,11,209.0769333,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,NA,1,2,c,Low sediment and detritus.,sphere,3.591360968,NA,NA,NA,NA,NA,NA,NA,NA,NA,,209.0769333,418.1538666,1501.741475
10/17/2018,6:07,FC-SAV-1,3,62.5,2,0.032,0.0683,314.159,0.7513,11,209.0769333,1421,Chroococcus minutus,Soft Body,Chroococcus,minutus,NA,5,6,c,Low sediment and detritus.,sphere,82.44788796,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1045.384667,6272.307999,517138.5472
10/17/2018,6:07,FC-SAV-1,3,62.5,2,0.032,0.0683,314.159,0.7513,11,209.0769333,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,NA,1,28,f,Low sediment and detritus.,cylinder,55.91087723,NA,NA,NA,NA,NA,NA,NA,NA,NA,,209.0769333,5854.154132,327310.893
10/17/2018,6:53,FC-SAV-2,NA,64,2,0.03125,0.0683,314.159,0.6147,9,255.5384741,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,NA,2,2,i,Moderate sediment and detritus.,cylinder,132.889257,NA,NA,NA,NA,NA,NA,NA,NA,NA,,511.0769482,1022.153896,135833.2718
10/17/2018,6:53,FC-SAV-2,NA,64,2,0.03125,0.0683,314.159,0.6147,9,255.5384741,1860,Skeletonema potamos,Diatom,Skeletonema,potamos,NA,1,1,i,Moderate sediment and detritus.,cylinder + 2 half spheres,57.26490252,NA,NA,NA,NA,NA,NA,NA,NA,NA,,255.5384741,255.5384741,14633.38581
10/17/2018,6:53,FC-SAV-2,NA,64,2,0.03125,0.0683,314.159,0.6147,9,255.5384741,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,NA,1,1,i,Moderate sediment and detritus.,sphere,40.99356071,NA,NA,NA,NA,NA,NA,NA,NA,NA,,255.5384741,255.5384741,10475.43195
10/17/2018,6:53,FC-SAV-2,NA,64,2,0.03125,0.0683,314.159,0.6147,9,255.5384741,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,11,11,i,Moderate sediment and detritus.,sphere,4.849044165,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2810.923215,30920.15537,149933.199
10/17/2018,6:53,FC-SAV-2,NA,64,2,0.03125,0.0683,314.159,0.6147,9,255.5384741,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,1,1,i,Moderate sediment and detritus.,cone + half sphere,242.9265883,NA,NA,NA,NA,NA,NA,NA,NA,NA,,255.5384741,255.5384741,62077.08969
10/17/2018,6:53,FC-SAV-2,NA,64,2,0.03125,0.0683,314.159,0.6147,9,255.5384741,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,NA,1,1,i,Moderate sediment and detritus.,cone + half sphere,172.0334684,NA,NA,NA,NA,NA,NA,NA,NA,NA,,255.5384741,255.5384741,43961.17001
10/17/2018,6:53,FC-SAV-2,NA,64,2,0.03125,0.0683,314.159,0.6147,9,255.5384741,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,366,738,c,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,,93527.08152,69022986.16,12424137.51
10/17/2018,6:53,FC-SAV-2,NA,64,2,0.03125,0.0683,314.159,0.6147,9,255.5384741,1421,Chroococcus minutus,Soft Body,Chroococcus,minutus,NA,34,37,c,Moderate sediment and detritus.,sphere,82.44788796,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8688.308119,321467.4004,26504308.21
10/17/2018,6:10,FC-WAT-1,3,62,2,0.032258065,0.0683,314.159,0.683,10,229.9846266,749,cf. Nitzschia sp.,Diatom,Nitzschia,sp.,NA,3,3,i,Moderate sediment and detritus.,prism on parallelogram,80.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,,689.9538798,2069.861639,166189.191
10/17/2018,6:10,FC-WAT-1,3,62,2,0.032258065,0.0683,314.159,0.683,10,229.9846266,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,5,5,i,Moderate sediment and detritus.,sphere,7.23822336,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1149.923133,5749.615665,41617.00242
10/17/2018,6:10,FC-WAT-1,3,62,2,0.032258065,0.0683,314.159,0.683,10,229.9846266,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,NA,2,2,i,Moderate sediment and detritus.,cone + half sphere,596.7410935,NA,NA,NA,NA,NA,NA,NA,NA,NA,,459.9692532,919.9385064,548965.1103
10/17/2018,6:10,FC-WAT-1,3,62,2,0.032258065,0.0683,314.159,0.683,10,229.9846266,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,401,811,c,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,,92223.83527,74793530.4,13462835.47
10/17/2018,6:10,FC-WAT-1,3,62,2,0.032258065,0.0683,314.159,0.683,10,229.9846266,1526,cf. Synechococcus sp.,Soft Body,Synechococcus,sp.,NA,1,2,c,Moderate sediment and detritus.,sphere,11.49403061,NA,NA,NA,NA,NA,NA,NA,NA,NA,,229.9846266,459.9692532,5286.900676
10/17/2018,4:24,DI-SAV-1,3,60.5,2,0.033057851,0.069746499,314.159,0.418478994,6,375.3581476,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,1,1,i,Low sediment and detritus.,cylinder,197.8384887,NA,NA,NA,NA,NA,NA,NA,NA,NA,,375.3581476,375.3581476,74260.28864
10/17/2018,4:24,DI-SAV-1,3,60.5,2,0.033057851,0.069746499,314.159,0.418478994,6,375.3581476,631,cf. Navicula sp.,Diatom,Navicula,sp.,NA,1,1,i,Girdle view. Low sediment and detritus.,elliptic prism,481.6937115,NA,NA,NA,NA,NA,NA,NA,NA,NA,,375.3581476,375.3581476,180807.6593
10/17/2018,4:24,DI-SAV-1,3,60.5,2,0.033057851,0.069746499,314.159,0.418478994,6,375.3581476,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,NA,1,1,i,Low sediment and detritus.,cylinder,46.53323108,NA,NA,NA,NA,NA,NA,NA,NA,NA,,375.3581476,375.3581476,17466.62742
10/17/2018,4:24,DI-SAV-1,3,60.5,2,0.033057851,0.069746499,314.159,0.418478994,6,375.3581476,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,42,42,i,Low sediment and detritus.,sphere,14.137155,NA,NA,NA,NA,NA,NA,NA,NA,NA,,15765.0422,662131.7724,9360659.496
10/17/2018,4:24,DI-SAV-1,3,60.5,2,0.033057851,0.069746499,314.159,0.418478994,6,375.3581476,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,1,1,i,Low sediment and detritus.,cone + half sphere,929.1252425,NA,NA,NA,NA,NA,NA,NA,NA,NA,,375.3581476,375.3581476,348754.7299
10/17/2018,4:24,DI-SAV-1,3,60.5,2,0.033057851,0.069746499,314.159,0.418478994,6,375.3581476,1903,Plagioselmis spp.,Soft Body,Plagioselmis,spp.,NA,3,3,i,Low sediment and detritus.,cone + half sphere,344.959672,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1126.074443,3378.223328,1165350.811
10/17/2018,4:24,DI-SAV-1,3,60.5,2,0.033057851,0.069746499,314.159,0.418478994,6,375.3581476,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,411,831,c,Low sediment and detritus.,sphere,0.11309724,0.179594228,0.11309724,0.268082347,0.381703185,0.179594228,0.268082347,0.11309724,0.11309724,0.179594228,,154272.1987,128200197.1,14499088.46
10/17/2018,5:05,DI-SAV-2,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,30,30,i,Low sediment and detritus.,sphere,15.59851795,NA,NA,NA,NA,NA,NA,NA,NA,NA,,11260.74443,337822.3328,5269527.723
10/17/2018,5:05,DI-SAV-2,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,NA,1,1,i,Low sediment and detritus.,cylinder + 2 cones,4.993950004,NA,NA,NA,NA,NA,NA,NA,NA,NA,,375.3581476,375.3581476,1874.519823
10/17/2018,5:05,DI-SAV-2,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,3,3,i,Low sediment and detritus.,cone + half sphere,740.3575714,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1126.074443,3378.223328,2501093.219
10/17/2018,5:05,DI-SAV-2,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,NA,3,3,i,Low sediment and detritus.,cone + half sphere,76.35320336,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1126.074443,3378.223328,257938.1728
10/17/2018,5:05,DI-SAV-2,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,386,1166,c,Low sediment and detritus.,sphere,0.11309724,0.179594228,0.11309724,0.268082347,0.381703185,0.179594228,0.268082347,0.11309724,0.11309724,0.179594228,,144888.245,168939693.6,19106613.08
10/17/2018,5:30,DI-WAT-2,NA,58.5,2,0.034188034,0.069746499,314.159,0.418478994,6,375.3581476,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,27,27,i,Low sediment.,sphere,10.305986,NA,NA,NA,NA,NA,NA,NA,NA,NA,,10134.66999,273636.0896,2820089.709
10/17/2018,5:30,DI-WAT-2,NA,58.5,2,0.034188034,0.069746499,314.159,0.418478994,6,375.3581476,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,7,7,i,Low sediment.,cone + half sphere,354.6729446,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2627.507033,18392.54923,6523339.595
10/17/2018,5:30,DI-WAT-2,NA,58.5,2,0.034188034,0.069746499,314.159,0.418478994,6,375.3581476,1733,Plagioselmis cf. prolonga,Soft Body,Plagioselmis,prolonga,NA,2,2,i,Low sediment.,cone + half sphere,123.4770534,NA,NA,NA,NA,NA,NA,NA,NA,NA,,750.7162952,1501.43259,185392.4721
10/17/2018,5:30,DI-WAT-2,NA,58.5,2,0.034188034,0.069746499,314.159,0.418478994,6,375.3581476,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,408,817,c,Low sediment.,sphere,0.11309724,0.179594228,0.11309724,0.268082347,0.381703185,0.179594228,0.268082347,0.11309724,0.11309724,0.179594228,,153146.1242,125120383.5,14150770.04
10/17/2018,4:45,DI-WAT-1,3,64.5,2,0.031007752,0.069746499,314.159,0.418478994,6,375.3581476,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,26,26,i,Low sediment.,sphere,11.49403061,NA,NA,NA,NA,NA,NA,NA,NA,NA,,9759.311838,253742.1078,2916519.554
10/17/2018,4:45,DI-WAT-1,3,64.5,2,0.031007752,0.069746499,314.159,0.418478994,6,375.3581476,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,NA,3,3,i,Low sediment.,cone + half sphere,79.1044508,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1126.074443,3378.223328,267232.5011
10/17/2018,4:45,DI-WAT-1,3,64.5,2,0.031007752,0.069746499,314.159,0.418478994,6,375.3581476,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,418,841,c,Low sediment.,sphere,0.11309724,0.179594228,0.11309724,0.268082347,0.381703185,0.179594228,0.268082347,0.11309724,0.11309724,0.179594228,,156899.7057,131952652.5,14923480.81
10/16/2018,7:25,LH-WAT-1,3,64,2,0.03125,0.0683,314.159,1.0928,16,143.7403917,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,NA,1,1,i,Low sediment and detritus.,elliptic prism,90.31757091,NA,NA,NA,NA,NA,NA,NA,NA,NA,,143.7403917,143.7403917,12982.28302
10/16/2018,7:25,LH-WAT-1,3,64,2,0.03125,0.0683,314.159,1.0928,16,143.7403917,145,Cocconeis placentula,Diatom,Cocconeis,placentula,NA,1,1,i,Low sediment and detritus.,elliptic prism,98.93652307,NA,NA,NA,NA,NA,NA,NA,NA,NA,,143.7403917,143.7403917,14221.17458
10/16/2018,7:25,LH-WAT-1,3,64,2,0.03125,0.0683,314.159,1.0928,16,143.7403917,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,33,33,i,Low sediment and detritus.,sphere,6.370620922,NA,NA,NA,NA,NA,NA,NA,NA,NA,,4743.432926,156533.2866,997214.2304
10/16/2018,7:25,LH-WAT-1,3,64,2,0.03125,0.0683,314.159,1.0928,16,143.7403917,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,1,1,i,Low sediment and detritus.,cone + half sphere,337.3808479,NA,NA,NA,NA,NA,NA,NA,NA,NA,,143.7403917,143.7403917,48495.25523
10/16/2018,7:25,LH-WAT-1,3,64,2,0.03125,0.0683,314.159,1.0928,16,143.7403917,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,364,727,c,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,,52321.50258,38037732.37,6846791.827
10/16/2018,6:45,LH-SAV-2,NA,61,2,0.032786885,0.0683,314.159,0.683,10,229.9846266,145,Cocconeis placentula,Diatom,Cocconeis,placentula,NA,1,1,i,Low sediment and detritus.,elliptic prism,538.6797979,NA,NA,NA,NA,NA,NA,NA,NA,NA,,229.9846266,229.9846266,123888.0722
10/16/2018,6:45,LH-SAV-2,NA,61,2,0.032786885,0.0683,314.159,0.683,10,229.9846266,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,9,9,i,Low sediment and detritus.,sphere,7.23822336,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2069.861639,18628.75475,134839.0878
10/16/2018,6:45,LH-SAV-2,NA,61,2,0.032786885,0.0683,314.159,0.683,10,229.9846266,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,1,1,i,Low sediment and detritus.,cone + half sphere,337.3808479,NA,NA,NA,NA,NA,NA,NA,NA,NA,,229.9846266,229.9846266,77592.40833
