MethodCode,SampleDate,SampleTime,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10,Dimension,Measurement average,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10,Measurement 11,Measurement 12,Measurement 13,Measurement 14,Measurement 15,Measurement 16,Measurement 17,Measurement 18,Measurement 19,Measurement 20,Measurement 21,Measurement 22,Measurement 23,Measurement 24,Measurement 25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2018,11:27,RYI,1,63.5,3,4.72%,0.0683,314.159,0.8196,12,127.77,730,Nitzschia palea,Diatom,Nitzschia,palea,,1,1,38.9,,,i,BSA.YOLO-42,CT,Low sediment and detritus.,prism on parallelogram,403.00,,,,,,,,,,Length,38.9,38.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2018,11:27,RYI,1,63.5,3,4.72%,0.0683,314.159,0.8196,12,127.77,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,2,2,7.4,,,i,BSA.YOLO-42,CT,Low sediment and detritus.,sphere,114.35,,,,,,,,,,Length,6.5,5.6,7.4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.0,4.6,7.4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,5.6,4.6,6.5,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2018,11:27,RYI,1,63.5,3,4.72%,0.0683,314.159,0.8196,12,127.77,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,12,12,2.8,,,i,BSA.YOLO-42,CT,Low sediment and detritus.,sphere,9.20,,,,,,,,,,Length,2.6,2.8,2.8,1.9,2.8,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2018,11:27,RYI,1,63.5,3,4.72%,0.0683,314.159,0.8196,12,127.77,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,409,840,0.8,0.8,0.8,c,BSA.YOLO-42,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/27/2018,12:15,LIS,1,56.5,1,1.77%,0.0683,314.159,0.7513,11,418.15,1020,Carteria sp.,Soft Body,Carteria,sp.,,1,1,14.8,,,i,BSA.YOLO-43,CT,Moderate sediment and detritus.,sphere,1115.89,,,,,,,,,,Length,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,12:15,LIS,1,56.5,1,1.77%,0.0683,314.159,0.7513,11,418.15,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.8,,,i,BSA.YOLO-43,CT,Moderate sediment and detritus.,sphere,7.24,,,,,,,,,,Length,2.4,2.8,1.9,2.8,1.9,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,12:15,LIS,1,56.5,1,1.77%,0.0683,314.159,0.7513,11,418.15,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,418,853,0.8,0.8,0.8,c,BSA.YOLO-43,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/27/2018,11:24,I80,1,59.5,1,1.68%,0.0683,314.159,0.4098,6,766.62,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,7.4,,,i,BSA.YOLO-44,CT,Moderate sediment and detritus.,cylinder,159.13,,,,,,,,,,Length,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,11:24,I80,1,59.5,1,1.68%,0.0683,314.159,0.4098,6,766.62,1860,Skeletonema potamos,Diatom,Skeletonema,potamos,,2,2,7.4,,,c,BSA.YOLO-44,CT,Moderate sediment and detritus.,cylinder + 2 half spheres,79.57,,,,,,,,,,Length,7.4,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,11:24,I80,1,59.5,1,1.68%,0.0683,314.159,0.4098,6,766.62,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.8,,,i,BSA.YOLO-44,CT,Moderate sediment and detritus.,sphere,7.24,,,,,,,,,,Length,2.4,2.8,1.9,2.8,1.9,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,11:24,I80,1,59.5,1,1.68%,0.0683,314.159,0.4098,6,766.62,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,5.6,,,i,BSA.YOLO-44,CT,Moderate sediment and detritus.,cylinder + 2 cones,18.57,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,11:24,I80,1,59.5,1,1.68%,0.0683,314.159,0.4098,6,766.62,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,,1,1,7.4,,,i,BSA.YOLO-44,CT,Moderate sediment and detritus.,2 cones,13.99,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,11:24,I80,1,59.5,1,1.68%,0.0683,314.159,0.4098,6,766.62,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,14.8,,,i,BSA.YOLO-44,CT,Moderate sediment and detritus.,2 cones,27.97,,,,,,,,,,Length,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,11:24,I80,1,59.5,1,1.68%,0.0683,314.159,0.4098,6,766.62,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,468,956,0.8,0.8,0.8,c,BSA.YOLO-44,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/27/2018,8:50,RCS,1,63.0,1,1.59%,0.0683,314.159,0.4098,6,766.62,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,10.2,,,i,BSA.YOLO-45,CT,Moderate sediment and detritus.,cylinder,232.66,,,,,,,,,,Length,4.3,5.6,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,8.3,10.2,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,8:50,RCS,1,63.0,1,1.59%,0.0683,314.159,0.4098,6,766.62,1020,Carteria sp.,Soft Body,Carteria,sp.,,1,1,11.1,,,i,BSA.YOLO-45,CT,Moderate sediment and detritus.,sphere,318.26,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,8:50,RCS,1,63.0,1,1.59%,0.0683,314.159,0.4098,6,766.62,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,2.8,,,i,BSA.YOLO-45,CT,Moderate sediment and detritus.,sphere,11.49,,,,,,,,,,Length,2.8,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,8:50,RCS,1,63.0,1,1.59%,0.0683,314.159,0.4098,6,766.62,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,395,810,0.8,0.8,0.8,c,BSA.YOLO-45,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/27/2018,9:56,RVB,1,63.0,3,4.76%,0.0683,314.159,0.9562,14,109.52,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,3.7,,,i,BSA.YOLO-46,CT,Low sediment and detritus. Many broken diatoms.,cylinder,39.78,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,9:56,RVB,1,63.0,3,4.76%,0.0683,314.159,0.9562,14,109.52,464,Gomphonema sp.,Diatom,Gomphonema,sp.,,1,1,40.7,,,i,BSA.YOLO-46,CT,Low sediment and detritus. Many broken diatoms.,gomphonemoid,16442.42,,,,,,,,,,Width,24.1,24.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,22.2,22.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,40.7,40.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,9:56,RVB,1,63.0,3,4.76%,0.0683,314.159,0.9562,14,109.52,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,12,12,2.8,,,i,BSA.YOLO-46,CT,Low sediment and detritus. Many broken diatoms.,sphere,4.85,,,,,,,,,,Length,2.1,1.9,1.9,2.8,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,9:56,RVB,1,63.0,3,4.76%,0.0683,314.159,0.9562,14,109.52,1327,Pseudokephyrion pseudospirale,Soft Body,Pseudokephyrion,pseudospirale,,1,1,5.6,,,i,BSA.YOLO-46,CT,Low sediment and detritus. Many broken diatoms.,ellipsoid,40.14,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,9:56,RVB,1,63.0,3,4.76%,0.0683,314.159,0.9562,14,109.52,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.YOLO-46,CT,Low sediment and detritus. Many broken diatoms.,cone + half sphere,314.74,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,9:56,RVB,1,63.0,3,4.76%,0.0683,314.159,0.9562,14,109.52,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,379,779,0.8,0.8,0.8,c,BSA.YOLO-46,CT,Low sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/27/2018,11:10,LIB,1,62.0,4,6.45%,0.0683,314.159,0.683,10,114.99,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,12,12,1.9,,,i,BSA.YOLO-47,CT,Low sediment and detritus. ,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,11:10,LIB,1,62.0,4,6.45%,0.0683,314.159,0.683,10,114.99,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,9.3,,,i,BSA.YOLO-47,CT,Low sediment and detritus. ,cone + half sphere,326.06,,,,,,,,,,Length,9.3,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.1,5.6,4.6,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,11:10,LIB,1,62.0,4,6.45%,0.0683,314.159,0.683,10,114.99,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,2,2,7.4,,,i,BSA.YOLO-47,CT,Low sediment and detritus. ,cone + half sphere,91.42,,,,,,,,,,Length,6.0,4.6,7.4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,2.8,4.6,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,11:10,LIB,1,62.0,4,6.45%,0.0683,314.159,0.683,10,114.99,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,1,2,1.9,,,c,BSA.YOLO-47,CT,Low sediment and detritus. ,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,11:10,LIB,1,62.0,4,6.45%,0.0683,314.159,0.683,10,114.99,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,388,789,0.8,0.8,0.8,c,BSA.YOLO-47,CT,Low sediment and detritus. ,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/27/2018,9:56,RVB 3M,3,62.0,4,6.45%,0.0683,314.159,0.7513,11,104.54,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,5,5,7.4,,,i,BSA.YOLO-48,CT,Low sediment and detritus. Ciliates observed.,cylinder,105.35,,,,,,,,,,Length,4.6,7.4,5.6,3.7,3.7,2.8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.4,7.4,7.4,3.7,4.6,3.7,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,9:56,RVB 3M,3,62.0,4,6.45%,0.0683,314.159,0.7513,11,104.54,693,Nitzschia dissipata,Diatom,Nitzschia,dissipata,,1,1,24.1,,,i,BSA.YOLO-48,CT,Low sediment and detritus. Ciliates observed.,prism on parallelogram,205.09,,,,,,,,,,Length,24.1,24.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,9:56,RVB 3M,3,62.0,4,6.45%,0.0683,314.159,0.7513,11,104.54,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,10,10,3.7,,,i,BSA.YOLO-48,CT,Low sediment and detritus. Ciliates observed.,sphere,9.20,,,,,,,,,,Length,2.6,1.9,2.8,1.9,3.7,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,9:56,RVB 3M,3,62.0,4,6.45%,0.0683,314.159,0.7513,11,104.54,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,406,831,0.8,0.8,0.8,c,BSA.YOLO-48,CT,Low sediment and detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/27/2018,9:15,SDI 3M,3,62.0,2,3.23%,0.0683,314.159,0.5464,8,287.48,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.4,,,i,BSA.YOLO-49,CT,Low sediment and detritus. ,cylinder,81.28,,,,,,,,,,Length,3.3,2.8,3.7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,3.7,7.4,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,9:15,SDI 3M,3,62.0,2,3.23%,0.0683,314.159,0.5464,8,287.48,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,7,7,2.1,,,i,BSA.YOLO-49,CT,Low sediment and detritus. ,sphere,4.85,,,,,,,,,,Length,2.1,1.9,1.9,1.9,2.8,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,9:15,SDI 3M,3,62.0,2,3.23%,0.0683,314.159,0.5464,8,287.48,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,400,820,0.8,0.8,0.8,c,BSA.YOLO-49,CT,Low sediment and detritus. ,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/27/2018,9:15,SDI,1,62.5,3,4.80%,0.0683,314.159,0.4781,7,219.03,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,5.6,,,i,BSA.YOLO-50,CT,Low sediment and moderate detritus. ,cylinder,96.19,,,,,,,,,,Length,4.2,3.7,4.6,4.6,3.7,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.4,5.6,5.6,5.6,4.6,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,9:15,SDI,1,62.5,3,4.80%,0.0683,314.159,0.4781,7,219.03,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,18.5,,,i,BSA.YOLO-50,CT,Low sediment and moderate detritus. ,prism on parallelogram,81.31,,,,,,,,,,Length,17.6,18.5,16.7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.3,2.8,3.7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,9:15,SDI,1,62.5,3,4.80%,0.0683,314.159,0.4781,7,219.03,1860,Skeletonema potamos,Diatom,Skeletonema,potamos,,2,2,7.4,,,c,BSA.YOLO-50,CT,Low sediment and moderate detritus. ,cylinder + 2 half spheres,79.57,,,,,,,,,,Length,7.4,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,9:15,SDI,1,62.5,3,4.80%,0.0683,314.159,0.4781,7,219.03,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,22.2,,,i,BSA.YOLO-50,CT,Low sediment and moderate detritus. ,cylinder,4296.54,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,22.2,22.2,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,9:15,SDI,1,62.5,3,4.80%,0.0683,314.159,0.4781,7,219.03,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,7,7,2.8,,,i,BSA.YOLO-50,CT,Low sediment and moderate detritus. ,sphere,7.24,,,,,,,,,,Length,2.4,1.9,2.8,2.8,1.9,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,9:15,SDI,1,62.5,3,4.80%,0.0683,314.159,0.4781,7,219.03,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,9.3,,,i,BSA.YOLO-50,CT,Low sediment and moderate detritus. ,cone + half sphere,337.38,,,,,,,,,,Length,9.3,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,9:15,SDI,1,62.5,3,4.80%,0.0683,314.159,0.4781,7,219.03,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,2,2,7.4,,,i,BSA.YOLO-50,CT,Low sediment and moderate detritus. ,cone + half sphere,172.03,,,,,,,,,,Length,7.4,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,9:15,SDI,1,62.5,3,4.80%,0.0683,314.159,0.4781,7,219.03,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,428,878,0.8,0.8,0.8,c,BSA.YOLO-50,CT,Low sediment and moderate detritus. ,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/27/2018,12:28,STTD,1,58.0,1,1.72%,0.0683,314.159,0.4781,7,657.10,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.YOLO-51,CT,Moderate sediment and detritus. Ciliates observed.,cylinder,137.93,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,12:28,STTD,1,58.0,1,1.72%,0.0683,314.159,0.4781,7,657.10,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,27.8,,,i,BSA.YOLO-51,CT,Moderate sediment and detritus. Ciliates observed.,prism on parallelogram,288.01,,,,,,,,,,Length,27.8,27.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,12:28,STTD,1,58.0,1,1.72%,0.0683,314.159,0.4781,7,657.10,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,1.9,,,i,BSA.YOLO-51,CT,Moderate sediment and detritus. Ciliates observed.,sphere,3.59,,,,,,,,,,Length,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,12:28,STTD,1,58.0,1,1.72%,0.0683,314.159,0.4781,7,657.10,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,412,845,0.8,0.8,0.8,c,BSA.YOLO-51,CT,Moderate sediment and detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/27/2018,10:30,RYI,1,61.5,4,6.50%,0.0683,314.159,0.5464,8,143.74,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,5.6,,,i,BSA.YOLO-52,CT,Low sediment and detritus.,cylinder,48.49,,,,,,,,,,Length,3.5,3.7,2.8,3.7,3.7,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.2,5.6,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,10:30,RYI,1,61.5,4,6.50%,0.0683,314.159,0.5464,8,143.74,921,Staurosira sp.,Diatom,Staurosira,sp.,,1,1,13,,,i,BSA.YOLO-52,CT,Low sediment and detritus.,elliptic prism,173.78,,,,,,,,,,Length,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/27/2018,10:30,RYI,1,61.5,4,6.50%,0.0683,314.159,0.5464,8,143.74,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,8,8,2.8,,,i,BSA.YOLO-52,CT,Low sediment and detritus.,sphere,7.24,,,,,,,,,,Length,2.4,2.8,2.8,2.8,1.9,1.9,,,,,,,,,,,,,,,,,,,,
