MethodCode,SampleDate,SampleTime,StationCode,Depth (ft),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10,Dimension,Measurement average,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10,Measurement 11,Measurement 12,Measurement 13,Measurement 14,Measurement 15,Measurement 16,Measurement 17,Measurement 18,Measurement 19,Measurement 20,Measurement 21,Measurement 22,Measurement 23,Measurement 24,Measurement 25
Phyto,9/18/2018,17:20,FC-SAV-2,,62.0,2,3.23%,0.0683,314.159,0.5464,8,287.48,1860,Skeletonema potamos,Diatom,Skeletonema,potamos,,2,2,9.3,,,i,BSA.YOLO-36,CT,Moderate sediment and detritus.,cylinder + 2 half spheres,51.72,,,,,,,,,,Length,8.4,7.4,9.3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,17:20,FC-SAV-2,,62.0,2,3.23%,0.0683,314.159,0.5464,8,287.48,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,23,23,2.8,,,i,BSA.YOLO-36,CT,Moderate sediment and detritus.,sphere,11.49,,,,,,,,,,Length,2.8,2.8,2.8,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,17:20,FC-SAV-2,,62.0,2,3.23%,0.0683,314.159,0.5464,8,287.48,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,7.4,,,i,BSA.YOLO-36,CT,Moderate sediment and detritus.,cone + half sphere,159.13,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,17:20,FC-SAV-2,,62.0,2,3.23%,0.0683,314.159,0.5464,8,287.48,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,387,786,0.8,0.8,0.8,c,BSA.YOLO-36,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/18/2018,17:20,FC-SAV-2,,62.0,2,3.23%,0.0683,314.159,0.5464,8,287.48,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,1,2,2.8,,,c,BSA.YOLO-36,CT,Moderate sediment and detritus.,sphere,11.49,,,,,,,,,,Length,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,12:35,FC-SAV-2,,61.0,2,3.28%,0.0683,314.159,0.4781,7,328.55,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.8,,,i,BSA.YOLO-37,CT,Moderate sediment and detritus. Many broken diatoms.,sphere,9.20,,,,,,,,,,Length,2.6,2.8,2.8,2.8,1.9,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,12:35,FC-SAV-2,,61.0,2,3.28%,0.0683,314.159,0.4781,7,328.55,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.6,,,i,BSA.YOLO-37,CT,Moderate sediment and detritus. Many broken diatoms.,cone + half sphere,68.96,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,12:35,FC-SAV-2,,61.0,2,3.28%,0.0683,314.159,0.4781,7,328.55,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,401,810,0.8,0.8,0.8,c,BSA.YOLO-37,CT,Moderate sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,5/7/2018,13:05,FC_WAT_2,,57.5,2,3.48%,0.0683,314.159,0.9562,14,164.27,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,11.1,,,i,BSA.YOLO-38,CT,Low sediment and detritus. ,elliptic prism,90.32,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,13:05,FC_WAT_2,,57.5,2,3.48%,0.0683,314.159,0.9562,14,164.27,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,22.2,,,i,BSA.YOLO-38,CT,Low sediment and detritus. ,elliptic prism,774.15,,,,,,,,,,Length,22.2,22.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,13:05,FC_WAT_2,,57.5,2,3.48%,0.0683,314.159,0.9562,14,164.27,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,5.6,,,i,BSA.YOLO-38,CT,Low sediment and detritus. ,sphere,75.53,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,13:05,FC_WAT_2,,57.5,2,3.48%,0.0683,314.159,0.9562,14,164.27,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,21,21,3.7,,,i,BSA.YOLO-38,CT,Low sediment and detritus. ,sphere,7.24,,,,,,,,,,Length,2.4,3.7,2.8,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,13:05,FC_WAT_2,,57.5,2,3.48%,0.0683,314.159,0.9562,14,164.27,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,18.5,,,i,BSA.YOLO-38,CT,Low sediment and detritus. ,prolate spheroid,1007.79,,,,,,,,,,Length,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,10.2,10.2,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,13:05,FC_WAT_2,,57.5,2,3.48%,0.0683,314.159,0.9562,14,164.27,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,11.1,,,i,BSA.YOLO-38,CT,Low sediment and detritus. ,cone + half sphere,538.68,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,13:05,FC_WAT_2,,57.5,2,3.48%,0.0683,314.159,0.9562,14,164.27,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,3,3,7.4,,,i,BSA.YOLO-38,CT,Low sediment and detritus. ,cone + half sphere,102.65,,,,,,,,,,Length,6.2,5.6,5.6,7.4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.0,3.7,3.7,4.6,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,13:05,FC_WAT_2,,57.5,2,3.48%,0.0683,314.159,0.9562,14,164.27,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,395,794,0.8,0.8,0.8,c,BSA.YOLO-38,CT,Low sediment and detritus. ,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,5/7/2018,12:15,FC_WAT_1,3,64.0,2,3.13%,0.0683,314.159,0.9562,14,164.27,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,5.6,,,i,BSA.YOLO-39,CT,Low sediment and detritus.,sphere,62.04,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,12:15,FC_WAT_1,3,64.0,2,3.13%,0.0683,314.159,0.9562,14,164.27,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,31,31,2.8,,,i,BSA.YOLO-39,CT,Low sediment and detritus.,sphere,4.85,,,,,,,,,,Length,2.1,2.8,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,12:15,FC_WAT_1,3,64.0,2,3.13%,0.0683,314.159,0.9562,14,164.27,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,5.6,,,i,BSA.YOLO-39,CT,Low sediment and detritus.,cone + half sphere,76.35,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,12:15,FC_WAT_1,3,64.0,2,3.13%,0.0683,314.159,0.9562,14,164.27,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,368,736,0.8,0.8,0.8,c,BSA.YOLO-39,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,5/7/2018,11:45,FC-SAV-1,3,62.0,2,3.23%,0.0683,314.159,0.4098,6,383.31,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,9.3,,,i,BSA.YOLO-40,CT,Moderate sediment and high detritus. Many broken diatoms.,elliptic prism,57.26,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,11:45,FC-SAV-1,3,62.0,2,3.23%,0.0683,314.159,0.4098,6,383.31,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,9,9,18.5,,,i,BSA.YOLO-40,CT,Moderate sediment and high detritus. Many broken diatoms.,elliptic prism,441.49,,,,,,,,,,Length,16.7,18.5,18.5,13.0,18.5,14.8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,10.2,11.1,11.1,8.3,11.1,9.3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.3,3.7,3.7,2.8,3.7,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,11:45,FC-SAV-1,3,62.0,2,3.23%,0.0683,314.159,0.4098,6,383.31,1015,cf. Ankistrodesmus sp.,Soft Body,Ankistrodesmus,sp.,,1,1,13,,,i,BSA.YOLO-40,CT,Moderate sediment and high detritus. Many broken diatoms.,cylinder + 2 cones,8.56,,,,,,,,,,Length,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,11:45,FC-SAV-1,3,62.0,2,3.23%,0.0683,314.159,0.4098,6,383.31,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,7,7,2.8,,,i,BSA.YOLO-40,CT,Moderate sediment and high detritus. Many broken diatoms.,sphere,4.85,,,,,,,,,,Length,2.1,1.9,1.9,2.8,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,11:45,FC-SAV-1,3,62.0,2,3.23%,0.0683,314.159,0.4098,6,383.31,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.6,,,i,BSA.YOLO-40,CT,Moderate sediment and high detritus. Many broken diatoms.,cone + half sphere,76.35,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,11:45,FC-SAV-1,3,62.0,2,3.23%,0.0683,314.159,0.4098,6,383.31,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,392,793,0.8,0.8,0.8,c,BSA.YOLO-40,CT,Moderate sediment and high detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,5/7/2018,11:45,FC-SAV-1,3,62.0,2,3.23%,0.0683,314.159,0.4098,6,383.31,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,1,2,1.9,,,c,BSA.YOLO-40,CT,Moderate sediment and high detritus. Many broken diatoms.,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,16:46,FC-SAV-1,3,61.0,2,3.28%,0.0683,314.159,0.5464,8,287.48,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,,,i,BSA.YOLO-41,CT,Moderate sediment and detritus.,cylinder,240.85,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,16:46,FC-SAV-1,3,61.0,2,3.28%,0.0683,314.159,0.5464,8,287.48,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,32,32,3.7,,,i,BSA.YOLO-41,CT,Moderate sediment and detritus.,sphere,11.49,,,,,,,,,,Length,2.8,2.8,2.8,2.8,3.7,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,16:46,FC-SAV-1,3,61.0,2,3.28%,0.0683,314.159,0.5464,8,287.48,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,2,2,6.5,,,i,BSA.YOLO-41,CT,Moderate sediment and detritus.,cone + half sphere,112.82,,,,,,,,,,Length,6.5,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,16:46,FC-SAV-1,3,61.0,2,3.28%,0.0683,314.159,0.5464,8,287.48,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,,4,4,13,,,i,BSA.YOLO-41,CT,Moderate sediment and detritus.,cone + half sphere,814.03,,,,,,,,,,Length,12.5,13.0,11.1,13.0,13.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,7.4,7.4,7.4,,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,16:46,FC-SAV-1,3,61.0,2,3.28%,0.0683,314.159,0.5464,8,287.48,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,395,800,0.8,0.8,0.8,c,BSA.YOLO-41,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/18/2018,16:46,FC-SAV-1,3,61.0,2,3.28%,0.0683,314.159,0.5464,8,287.48,1507,Pseudanabaena limnetica,Soft Body,Pseudanabaena,limnetica,,1,3,3.7,,,f,BSA.YOLO-41,CT,Moderate sediment and detritus.,cylinder,10.49,,,,,,,,,,Length,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,16:46,FC-SAV-1,3,61.0,2,3.28%,0.0683,314.159,0.5464,8,287.48,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,,1,4,1.9,,,f,BSA.YOLO-41,CT,Moderate sediment and detritus.,cylinder,5.39,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,10:45,DI-WAT-2,,58.5,2,3.42%,0.0683,314.159,0.4098,6,383.31,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,1.9,,,i,BSA.YOLO-42,CT,Moderate sediment and detritus.,sphere,3.59,,,,,,,,,,Length,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,10:45,DI-WAT-2,,58.5,2,3.42%,0.0683,314.159,0.4098,6,383.31,1806,cf. Chrysochromulina sp.,Soft Body,Chrysochromulina,sp.,,3,3,3.7,,,i,BSA.YOLO-42,CT,Moderate sediment and detritus.,prolate spheroid,12.11,,,,,,,,,,Length,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.5,1.9,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,10:45,DI-WAT-2,,58.5,2,3.42%,0.0683,314.159,0.4098,6,383.31,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,3,3,5.6,,,i,BSA.YOLO-42,CT,Moderate sediment and detritus.,cone + half sphere,76.35,,,,,,,,,,Length,5.6,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,10:45,DI-WAT-2,,58.5,2,3.42%,0.0683,314.159,0.4098,6,383.31,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,436,880,0.8,0.8,0.8,c,BSA.YOLO-42,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/18/2018,15:40,DI-WAT-2,,64.5,2,3.10%,0.0683,314.159,0.4098,6,383.31,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,2,2,18.5,,,i,BSA.YOLO-43,CT,Moderate sediment and detritus.,elliptic prism,374.60,,,,,,,,,,Length,16.7,18.5,14.8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,10.2,11.1,9.3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,15:40,DI-WAT-2,,64.5,2,3.10%,0.0683,314.159,0.4098,6,383.31,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,12,12,2.8,,,i,BSA.YOLO-43,CT,Moderate sediment and detritus.,sphere,6.37,,,,,,,,,,Length,2.3,1.9,1.9,1.9,2.8,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,15:40,DI-WAT-2,,64.5,2,3.10%,0.0683,314.159,0.4098,6,383.31,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,387,777,0.8,0.8,0.8,c,BSA.YOLO-43,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,5/7/2018,8:30,DI_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.4781,7,328.55,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,4.6,,,i,BSA.YOLO-44,CT,High sediment and moderate detritus. ,cylinder,46.53,,,,,,,,,,Length,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,8:30,DI_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.4781,7,328.55,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,7.4,,,i,BSA.YOLO-44,CT,High sediment and moderate detritus. ,sphere,141.04,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,8:30,DI_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.4781,7,328.55,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,3.7,,,i,BSA.YOLO-44,CT,High sediment and moderate detritus. ,sphere,14.14,,,,,,,,,,Length,3.0,3.7,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,8:30,DI_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.4781,7,328.55,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.6,,,i,BSA.YOLO-44,CT,High sediment and moderate detritus. ,cone + half sphere,76.35,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2018,8:30,DI_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.4781,7,328.55,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,428,858,0.8,0.8,0.8,c,BSA.YOLO-44,CT,High sediment and moderate detritus. ,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/18/2018,15:35,DI-WAT-1,3,62.0,2,3.23%,0.0683,314.159,0.4098,6,383.31,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,15,15,2.8,,,i,BSA.YOLO-45,CT,Moderate sediment and detritus.,sphere,6.37,,,,,,,,,,Length,2.3,1.9,1.9,2.8,2.8,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,15:35,DI-WAT-1,3,62.0,2,3.23%,0.0683,314.159,0.4098,6,383.31,1140,Monoraphidium tortile,Soft Body,Monoraphidium,tortile,,1,1,11.1,,,i,BSA.YOLO-45,CT,Moderate sediment and detritus.,2 cones,45.57,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,15:35,DI-WAT-1,3,62.0,2,3.23%,0.0683,314.159,0.4098,6,383.31,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,,1,1,11.1,,,i,BSA.YOLO-45,CT,Moderate sediment and detritus.,cone + half sphere,596.74,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,15:35,DI-WAT-1,3,62.0,2,3.23%,0.0683,314.159,0.4098,6,383.31,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,413,833,0.8,0.8,0.8,c,BSA.YOLO-45,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,7/9/2018,15:30,DI-WAT-1,3,55.5,1,1.80%,0.0683,314.159,0.8196,12,383.31,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,14.8,,,i,BSA.YOLO-46,CT,Moderate sediment and detritus. Many broken diatoms.,elliptic prism,302.69,,,,,,,,,,Length,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,
