,X,Station.Code,Date,Time,Classification,Organism,Count,Subsample,VolMeso,SubMeso,VolMicro,SubMicro,StartMeter,EndMeter,FlowMeterSpeed,CPUE
5478,5478,SHR,9/5/2019,9:45:00,Microzooplankton_Nauplii,Rotifers,12,1,117,4.4,117,3.6,834210,838000,Low,9.109499411
5584,5584,SHR,9/16/2019,9:40:00,Calanoids,Calanoid copepodid,10,1,111,2.5,111,2.9,820462,823989,Low,11.1441417
5599,5599,SHR,9/16/2019,9:40:00,Cladocera,Alona,5,1,111,2.5,111,2.9,820462,823989,Low,5.572070848
5601,5601,SHR,9/16/2019,9:40:00,Cladocera,Bosmina,51,1,111,2.5,111,2.9,820462,823989,Low,56.83512265
5602,5602,SHR,9/16/2019,9:40:00,Cladocera,Camptocercus,1,1,111,2.5,111,2.9,820462,823989,Low,1.11441417
5603,5603,SHR,9/16/2019,9:40:00,Cladocera,Ceriodaphnia,27,1,111,2.5,111,2.9,820462,823989,Low,30.08918258
5604,5604,SHR,9/16/2019,9:40:00,Cladocera,Chydorus,7,1,111,2.5,111,2.9,820462,823989,Low,7.800899188
5606,5606,SHR,9/16/2019,9:40:00,Cladocera,Diaphanosoma,2,1,111,2.5,111,2.9,820462,823989,Low,2.228828339
5609,5609,SHR,9/16/2019,9:40:00,Cladocera,Graptoleberis,1,1,111,2.5,111,2.9,820462,823989,Low,1.11441417
5610,5610,SHR,9/16/2019,9:40:00,Cladocera,Ilyocryptus,6,1,111,2.5,111,2.9,820462,823989,Low,6.686485018
5612,5612,SHR,9/16/2019,9:40:00,Cladocera,Leydigia,1,1,111,2.5,111,2.9,820462,823989,Low,1.11441417
5614,5614,SHR,9/16/2019,9:40:00,Cladocera,Moina,1,1,111,2.5,111,2.9,820462,823989,Low,1.11441417
5615,5615,SHR,9/16/2019,9:40:00,Cladocera,Monospilus,2,1,111,2.5,111,2.9,820462,823989,Low,2.228828339
5618,5618,SHR,9/16/2019,9:40:00,Cladocera,Scapholeberis,1,1,111,2.5,111,2.9,820462,823989,Low,1.11441417
5561,5561,SHR,9/16/2019,9:40:00,Cyclopoids,Acanthocyclops vernalis adult,1,1,111,2.5,111,2.9,820462,823989,Low,1.11441417
5564,5564,SHR,9/16/2019,9:40:00,Cyclopoids,Cyclopoid copepodid,82,1,111,2.5,111,2.9,820462,823989,Low,91.38196191
5567,5567,SHR,9/16/2019,9:40:00,Cyclopoids,Eucyclops pectinifer,1,1,111,2.5,111,2.9,820462,823989,Low,1.11441417
5578,5578,SHR,9/16/2019,9:40:00,Cyclopoids,Paracyclops fimbriatus,4,1,111,2.5,111,2.9,820462,823989,Low,4.457656679
5621,5621,SHR,9/16/2019,9:40:00,Harpacticoids,Harpacticoids,1,1,111,2.5,111,2.9,820462,823989,Low,1.11441417
5559,5559,SHR,9/16/2019,9:40:00,Microzooplankton_Nauplii,Copepod nauplii,5,1,111,2.5,111,2.9,820462,823989,Low,4.803509352
5560,5560,SHR,9/16/2019,9:40:00,Microzooplankton_Nauplii,Ostracods,5,1,111,2.5,111,2.9,820462,823989,Low,4.803509352
5558,5558,SHR,9/16/2019,9:40:00,Microzooplankton_Nauplii,Rotifers,18,1,111,2.5,111,2.9,820462,823989,Low,17.29263367
5666,5666,SHR,9/30/2019,9:23:00,Calanoids,Calanoid adult,2,1,59,1.2,59,1.6,786272,789405,Low,2.778494116
5680,5680,SHR,9/30/2019,9:23:00,Cladocera,Alona,1,1,59,1.2,59,1.6,786272,789405,Low,1.389247058
5683,5683,SHR,9/30/2019,9:23:00,Cladocera,Bosmina,15,1,59,1.2,59,1.6,786272,789405,Low,20.83870587
5686,5686,SHR,9/30/2019,9:23:00,Cladocera,Chydorus,4,1,59,1.2,59,1.6,786272,789405,Low,5.556988232
5688,5688,SHR,9/30/2019,9:23:00,Cladocera,Diaphanosoma,2,1,59,1.2,59,1.6,786272,789405,Low,2.778494116
5692,5692,SHR,9/30/2019,9:23:00,Cladocera,Ilyocryptus,3,1,59,1.2,59,1.6,786272,789405,Low,4.167741174
5694,5694,SHR,9/30/2019,9:23:00,Cladocera,Leydigia,1,1,59,1.2,59,1.6,786272,789405,Low,1.389247058
5696,5696,SHR,9/30/2019,9:23:00,Cladocera,Moina,3,1,59,1.2,59,1.6,786272,789405,Low,4.167741174
5697,5697,SHR,9/30/2019,9:23:00,Cladocera,Monospilus,7,1,59,1.2,59,1.6,786272,789405,Low,9.724729406
5703,5703,SHR,9/30/2019,9:23:00,Cladocera,Simocephalus,1,1,59,1.2,59,1.6,786272,789405,Low,1.389247058
5641,5641,SHR,9/30/2019,9:23:00,Cyclopoids,Acanthocyclops vernalis adult,1,1,59,1.2,59,1.6,786272,789405,Low,1.389247058
5644,5644,SHR,9/30/2019,9:23:00,Cyclopoids,Cyclopoid copepodid,163,1,59,1.2,59,1.6,786272,789405,Low,226.4472704
5645,5645,SHR,9/30/2019,9:23:00,Cyclopoids,Diacyclops thomasi,1,1,59,1.2,59,1.6,786272,789405,Low,1.389247058
5647,5647,SHR,9/30/2019,9:23:00,Cyclopoids,Eucyclops elegans,1,1,59,1.2,59,1.6,786272,789405,Low,1.389247058
5659,5659,SHR,9/30/2019,9:23:00,Cyclopoids,Paracyclops chiltoni,2,1,59,1.2,59,1.6,786272,789405,Low,2.778494116
5639,5639,SHR,9/30/2019,9:23:00,Microzooplankton_Nauplii,Copepod nauplii,1,1,59,1.2,59,1.6,786272,789405,Low,1.041935293
5640,5640,SHR,9/30/2019,9:23:00,Microzooplankton_Nauplii,Ostracods,2,1,59,1.2,59,1.6,786272,789405,Low,2.083870587
5638,5638,SHR,9/30/2019,9:23:00,Microzooplankton_Nauplii,Rotifers,23,1,59,1.2,59,1.6,786272,789405,Low,23.96451175
5747,5747,SHR,10/14/2019,9:57:00,Calanoids,Calanoid copepodid,8,1,55,2.2,55,2.8,757206,760000,Low,6.336839522
5765,5765,SHR,10/14/2019,9:57:00,Cladocera,Bosmina,25,1,55,2.2,55,2.8,757206,760000,Low,19.80262351
5767,5767,SHR,10/14/2019,9:57:00,Cladocera,Ceriodaphnia,2,1,55,2.2,55,2.8,757206,760000,Low,1.58420988
5768,5768,SHR,10/14/2019,9:57:00,Cladocera,Chydorus,5,1,55,2.2,55,2.8,757206,760000,Low,3.960524701
5769,5769,SHR,10/14/2019,9:57:00,Cladocera,Daphnia,1,1,55,2.2,55,2.8,757206,760000,Low,0.79210494
5771,5771,SHR,10/14/2019,9:57:00,Cladocera,Disparalona,4,1,55,2.2,55,2.8,757206,760000,Low,3.168419761
5774,5774,SHR,10/14/2019,9:57:00,Cladocera,Ilyocryptus,1,1,55,2.2,55,2.8,757206,760000,Low,0.79210494
5775,5775,SHR,10/14/2019,9:57:00,Cladocera,Kurzia,2,1,55,2.2,55,2.8,757206,760000,Low,1.58420988
5778,5778,SHR,10/14/2019,9:57:00,Cladocera,Moina,12,1,55,2.2,55,2.8,757206,760000,Low,9.505259283
5779,5779,SHR,10/14/2019,9:57:00,Cladocera,Monospilus,2,1,55,2.2,55,2.8,757206,760000,Low,1.58420988
5781,5781,SHR,10/14/2019,9:57:00,Cladocera,Pleuroxus,1,1,55,2.2,55,2.8,757206,760000,Low,0.79210494
5724,5724,SHR,10/14/2019,9:57:00,Cyclopoids,Acanthocyclops vernalis adult,1,1,55,2.2,55,2.8,757206,760000,Low,0.79210494
5727,5727,SHR,10/14/2019,9:57:00,Cyclopoids,Cyclopoid copepodid,129,1,55,2.2,55,2.8,757206,760000,Low,102.1815373
5730,5730,SHR,10/14/2019,9:57:00,Cyclopoids,Eucyclops pectinifer,5,1,55,2.2,55,2.8,757206,760000,Low,3.960524701
5735,5735,SHR,10/14/2019,9:57:00,Cyclopoids,Mesocyclops edax,1,1,55,2.2,55,2.8,757206,760000,Low,0.79210494
5736,5736,SHR,10/14/2019,9:57:00,Cyclopoids,Microcyclops rubellus,3,1,55,2.2,55,2.8,757206,760000,Low,2.376314821
5742,5742,SHR,10/14/2019,9:57:00,Cyclopoids,Tropocyclops prasinus mexicanus,4,1,55,2.2,55,2.8,757206,760000,Low,3.168419761
5722,5722,SHR,10/14/2019,9:57:00,Microzooplankton_Nauplii,Copepod nauplii,2,1,55,2.2,55,2.8,757206,760000,Low,1.244736335
5723,5723,SHR,10/14/2019,9:57:00,Microzooplankton_Nauplii,Ostracods,1,1,55,2.2,55,2.8,757206,760000,Low,0.622368167
5721,5721,SHR,10/14/2019,9:57:00,Microzooplankton_Nauplii,Rotifers,11,1,55,2.2,55,2.8,757206,760000,Low,6.84604984
5257,5257,SHR-DUP,9/5/2019,10:07:00,Calanoids,Calanoid copepodid,2,1,155,2.4,155,2.4,830569,834000,Low,3.332720164
5269,5269,SHR-DUP,9/5/2019,10:07:00,Calanoids,Skistodiaptomus pallidus,2,1,155,2.4,155,2.4,830569,834000,Low,3.332720164
5274,5274,SHR-DUP,9/5/2019,10:07:00,Cladocera,Bosmina,23,1,155,2.4,155,2.4,830569,834000,Low,38.32628188
5276,5276,SHR-DUP,9/5/2019,10:07:00,Cladocera,Ceriodaphnia,6,1,155,2.4,155,2.4,830569,834000,Low,9.998160491
5277,5277,SHR-DUP,9/5/2019,10:07:00,Cladocera,Chydorus,1,1,155,2.4,155,2.4,830569,834000,Low,1.666360082
5283,5283,SHR-DUP,9/5/2019,10:07:00,Cladocera,Ilyocryptus,1,1,155,2.4,155,2.4,830569,834000,Low,1.666360082
5284,5284,SHR-DUP,9/5/2019,10:07:00,Cladocera,Kurzia,4,1,155,2.4,155,2.4,830569,834000,Low,6.665440328
5292,5292,SHR-DUP,9/5/2019,10:07:00,Cladocera,Sida,1,1,155,2.4,155,2.4,830569,834000,Low,1.666360082
5293,5293,SHR-DUP,9/5/2019,10:07:00,Cladocera,Simocephalus,2,1,155,2.4,155,2.4,830569,834000,Low,3.332720164
5237,5237,SHR-DUP,9/5/2019,10:07:00,Cyclopoids,Cyclopoid copepodid,35,1,155,2.4,155,2.4,830569,834000,Low,58.32260287
5239,5239,SHR-DUP,9/5/2019,10:07:00,Cyclopoids,Eucyclops elegans,2,1,155,2.4,155,2.4,830569,834000,Low,3.332720164
5240,5240,SHR-DUP,9/5/2019,10:07:00,Cyclopoids,Eucyclops pectinifer,1,1,155,2.4,155,2.4,830569,834000,Low,1.666360082
5247,5247,SHR-DUP,9/5/2019,10:07:00,Cyclopoids,Microcyclops rubellus,7,1,155,2.4,155,2.4,830569,834000,Low,11.66452057
5251,5251,SHR-DUP,9/5/2019,10:07:00,Cyclopoids,Paracyclops fimbriatus,10,1,155,2.4,155,2.4,830569,834000,Low,16.66360082
5232,5232,SHR-DUP,9/5/2019,10:07:00,Microzooplankton_Nauplii,Copepod nauplii,1,1,155,2.4,155,2.4,830569,834000,Low,1.666360082
5233,5233,SHR-DUP,9/5/2019,10:07:00,Microzooplankton_Nauplii,Ostracods,4,1,155,2.4,155,2.4,830569,834000,Low,6.665440328
5231,5231,SHR-DUP,9/5/2019,10:07:00,Microzooplankton_Nauplii,Rotifers,7,1,155,2.4,155,2.4,830569,834000,Low,11.66452057
6319,6319,STTD,8/7/2019,12:39:00,Calanoids,Calanoid copepodid,127,1,74,4,74,8,971346,974965,Low,57.47195641
6326,6326,STTD,8/7/2019,12:39:00,Calanoids,Pseudodiaptomus forbesi adult,8,1,74,4,74,8,971346,974965,Low,3.620280719
6333,6333,STTD,8/7/2019,12:39:00,Cladocera,Alona,7,1,74,4,74,8,971346,974965,Low,3.167745629
6336,6336,STTD,8/7/2019,12:39:00,Cladocera,Bosmina,9,1,74,4,74,8,971346,974965,Low,4.072815809
6337,6337,STTD,8/7/2019,12:39:00,Cladocera,Camptocercus,12,1,74,4,74,8,971346,974965,Low,5.430421078
6338,6338,STTD,8/7/2019,12:39:00,Cladocera,Ceriodaphnia,5,1,74,4,74,8,971346,974965,Low,2.262675449
6339,6339,STTD,8/7/2019,12:39:00,Cladocera,Chydorus,2,1,74,4,74,8,971346,974965,Low,0.90507018
6341,6341,STTD,8/7/2019,12:39:00,Cladocera,Diaphanosoma,35,1,74,4,74,8,971346,974965,Low,15.83872815
6344,6344,STTD,8/7/2019,12:39:00,Cladocera,Graptoleberis,4,1,74,4,74,8,971346,974965,Low,1.810140359
6350,6350,STTD,8/7/2019,12:39:00,Cladocera,Monospilus,1,1,74,4,74,8,971346,974965,Low,0.45253509
6296,6296,STTD,8/7/2019,12:39:00,Cyclopoids,Acanthocyclops vernalis adult,2,1,74,4,74,8,971346,974965,Low,0.90507018
6299,6299,STTD,8/7/2019,12:39:00,Cyclopoids,Cyclopoid copepodid,28,1,74,4,74,8,971346,974965,Low,12.67098252
6308,6308,STTD,8/7/2019,12:39:00,Cyclopoids,Microcyclops rubellus,5,1,74,4,74,8,971346,974965,Low,2.262675449
6314,6314,STTD,8/7/2019,12:39:00,Cyclopoids,Paracyclops chiltoni,2,1,74,4,74,8,971346,974965,Low,0.90507018
6293,6293,STTD,8/7/2019,12:39:00,Microzooplankton_Nauplii,Copepod nauplii,6,1,74,4,74,8,971346,974965,Low,1.35760527
6294,6294,STTD,8/7/2019,12:39:00,Microzooplankton_Nauplii,Ostracods,107,1,74,4,74,8,971346,974965,Low,24.21062731
6292,6292,STTD,8/7/2019,12:39:00,Microzooplankton_Nauplii,Rotifers,231,1,74,4,74,8,971346,974965,Low,52.26780288
6401,6401,STTD,8/21/2019,12:20:00,Calanoids,Calanoid copepodid,274,1,71,0.4,71,1,931894,933000,Low,3892.80732
6408,6408,STTD,8/21/2019,12:20:00,Calanoids,Pseudodiaptomus forbesi adult,2,1,71,0.4,71,1,931894,933000,Low,28.41465197
6415,6415,STTD,8/21/2019,12:20:00,Cladocera,Alona,1,1,71,0.4,71,1,931894,933000,Low,14.20732599
6418,6418,STTD,8/21/2019,12:20:00,Cladocera,Bosmina,1,1,71,0.4,71,1,931894,933000,Low,14.20732599
6419,6419,STTD,8/21/2019,12:20:00,Cladocera,Camptocercus,3,1,71,0.4,71,1,931894,933000,Low,42.62197796
6420,6420,STTD,8/21/2019,12:20:00,Cladocera,Ceriodaphnia,1,1,71,0.4,71,1,931894,933000,Low,14.20732599
6423,6423,STTD,8/21/2019,12:20:00,Cladocera,Diaphanosoma,13,1,71,0.4,71,1,931894,933000,Low,184.6952378
6430,6430,STTD,8/21/2019,12:20:00,Cladocera,Macrothrix,1,1,71,0.4,71,1,931894,933000,Low,14.20732599
6381,6381,STTD,8/21/2019,12:20:00,Cyclopoids,Cyclopoid copepodid,12,1,71,0.4,71,1,931894,933000,Low,170.4879118
6396,6396,STTD,8/21/2019,12:20:00,Cyclopoids,Paracyclops fimbriatus,1,1,71,0.4,71,1,931894,933000,Low,14.20732599
6375,6375,STTD,8/21/2019,12:20:00,Microzooplankton_Nauplii,Copepod nauplii,37,1,71,0.4,71,1,931894,933000,Low,210.2684246
6376,6376,STTD,8/21/2019,12:20:00,Microzooplankton_Nauplii,Ostracods,6,1,71,0.4,71,1,931894,933000,Low,34.09758237
6374,6374,STTD,8/21/2019,12:20:00,Microzooplankton_Nauplii,Rotifers,261,1,71,0.4,71,1,931894,933000,Low,1483.244833
6482,6482,STTD,9/4/2019,12:02:00,Calanoids,Calanoid copepodid,31,1,82,1.3,82,1.6,843416,845200,Low,97.03009552
6497,6497,STTD,9/4/2019,12:02:00,Cladocera,Alona,10,1,82,1.3,82,1.6,843416,845200,Low,31.30003081
6499,6499,STTD,9/4/2019,12:02:00,Cladocera,Bosmina,42,1,82,1.3,82,1.6,843416,845200,Low,131.4601294
6500,6500,STTD,9/4/2019,12:02:00,Cladocera,Camptocercus,1,1,82,1.3,82,1.6,843416,845200,Low,3.130003081
6501,6501,STTD,9/4/2019,12:02:00,Cladocera,Ceriodaphnia,14,1,82,1.3,82,1.6,843416,845200,Low,43.82004314
6502,6502,STTD,9/4/2019,12:02:00,Cladocera,Chydorus,14,1,82,1.3,82,1.6,843416,845200,Low,43.82004314
6504,6504,STTD,9/4/2019,12:02:00,Cladocera,Diaphanosoma,25,1,82,1.3,82,1.6,843416,845200,Low,78.25007703
6508,6508,STTD,9/4/2019,12:02:00,Cladocera,Ilyocryptus,3,1,82,1.3,82,1.6,843416,845200,Low,9.390009243
6511,6511,STTD,9/4/2019,12:02:00,Cladocera,Macrothrix,3,1,82,1.3,82,1.6,843416,845200,Low,9.390009243
6512,6512,STTD,9/4/2019,12:02:00,Cladocera,Moina,1,1,82,1.3,82,1.6,843416,845200,Low,3.130003081
6518,6518,STTD,9/4/2019,12:02:00,Cladocera,Simocephalus,1,1,82,1.3,82,1.6,843416,845200,Low,3.130003081
6459,6459,STTD,9/4/2019,12:02:00,Cyclopoids,Acanthocyclops vernalis adult,4,1,82,1.3,82,1.6,843416,845200,Low,12.52001232
6462,6462,STTD,9/4/2019,12:02:00,Cyclopoids,Cyclopoid copepodid,49,1,82,1.3,82,1.6,843416,845200,Low,153.370151
6465,6465,STTD,9/4/2019,12:02:00,Cyclopoids,Eucyclops elegans,1,1,82,1.3,82,1.6,843416,845200,Low,3.130003081
6477,6477,STTD,9/4/2019,12:02:00,Cyclopoids,Paracyclops chiltoni,3,1,82,1.3,82,1.6,843416,845200,Low,9.390009243
6519,6519,STTD,9/4/2019,12:02:00,Harpacticoids,Harpacticoids,1,1,82,1.3,82,1.6,843416,845200,Low,3.130003081
6457,6457,STTD,9/4/2019,12:02:00,Microzooplankton_Nauplii,Copepod nauplii,218,1,82,1.3,82,1.6,843416,845200,Low,554.4017957
6458,6458,STTD,9/4/2019,12:02:00,Microzooplankton_Nauplii,Ostracods,13,1,82,1.3,82,1.6,843416,845200,Low,33.06065754
6456,6456,STTD,9/4/2019,12:02:00,Microzooplankton_Nauplii,Rotifers,88,1,82,1.3,82,1.6,843416,845200,Low,223.7952203
6562,6562,STTD,9/18/2019,11:59:00,Calanoids,Calanoid copepodid,20,1,63,0.8,63,4.4,795258,797274,Low,69.16066259
6569,6569,STTD,9/18/2019,11:59:00,Calanoids,Pseudodiaptomus forbesi adult,2,1,63,0.8,63,4.4,795258,797274,Low,6.916066259
6576,6576,STTD,9/18/2019,11:59:00,Cladocera,Alona,16,1,63,0.8,63,4.4,795258,797274,Low,55.32853007
6579,6579,STTD,9/18/2019,11:59:00,Cladocera,Bosmina,40,1,63,0.8,63,4.4,795258,797274,Low,138.3213252
6581,6581,STTD,9/18/2019,11:59:00,Cladocera,Ceriodaphnia,14,1,63,0.8,63,4.4,795258,797274,Low,48.41246382
6582,6582,STTD,9/18/2019,11:59:00,Cladocera,Chydorus,2,1,63,0.8,63,4.4,795258,797274,Low,6.916066259
6584,6584,STTD,9/18/2019,11:59:00,Cladocera,Diaphanosoma,1,1,63,0.8,63,4.4,795258,797274,Low,3.45803313
6588,6588,STTD,9/18/2019,11:59:00,Cladocera,Ilyocryptus,10,1,63,0.8,63,4.4,795258,797274,Low,34.5803313
6591,6591,STTD,9/18/2019,11:59:00,Cladocera,Macrothrix,2,1,63,0.8,63,4.4,795258,797274,Low,6.916066259
6592,6592,STTD,9/18/2019,11:59:00,Cladocera,Moina,5,1,63,0.8,63,4.4,795258,797274,Low,17.29016565
6599,6599,STTD,9/18/2019,11:59:00,Cladocera,Simocephalus,1,1,63,0.8,63,4.4,795258,797274,Low,3.45803313
6539,6539,STTD,9/18/2019,11:59:00,Cyclopoids,Acanthocyclops vernalis adult,2,1,63,0.8,63,4.4,795258,797274,Low,6.916066259
6542,6542,STTD,9/18/2019,11:59:00,Cyclopoids,Cyclopoid copepodid,92,1,63,0.8,63,4.4,795258,797274,Low,318.1390479
6550,6550,STTD,9/18/2019,11:59:00,Cyclopoids,Mesocyclops edax,1,1,63,0.8,63,4.4,795258,797274,Low,3.45803313
6556,6556,STTD,9/18/2019,11:59:00,Cyclopoids,Paracyclops,1,1,63,0.8,63,4.4,795258,797274,Low,3.45803313
6557,6557,STTD,9/18/2019,11:59:00,Cyclopoids,Tropocyclops prasinus,1,1,63,0.8,63,4.4,795258,797274,Low,3.45803313
6537,6537,STTD,9/18/2019,11:59:00,Microzooplankton_Nauplii,Copepod nauplii,69,1,63,0.8,63,4.4,795258,797274,Low,43.38259744
6538,6538,STTD,9/18/2019,11:59:00,Microzooplankton_Nauplii,Ostracods,71,1,63,0.8,63,4.4,795258,797274,Low,44.64006404
6536,6536,STTD,9/18/2019,11:59:00,Microzooplankton_Nauplii,Rotifers,118,1,63,0.8,63,4.4,795258,797274,Low,74.19052896
6644,6644,STTD,10/2/2019,11:33:00,Calanoids,Calanoid copepodid,144,1,46,1.1,46,16,764465,766100,Low,326.0460902
6651,6651,STTD,10/2/2019,11:33:00,Calanoids,Pseudodiaptomus forbesi adult,6,1,46,1.1,46,16,764465,766100,Low,13.58525376
6658,6658,STTD,10/2/2019,11:33:00,Cladocera,Alona,3,1,46,1.1,46,16,764465,766100,Low,6.792626878
6662,6662,STTD,10/2/2019,11:33:00,Cladocera,Camptocercus,27,1,46,1.1,46,16,764465,766100,Low,61.1336419
6663,6663,STTD,10/2/2019,11:33:00,Cladocera,Ceriodaphnia,4,1,46,1.1,46,16,764465,766100,Low,9.056835838
6664,6664,STTD,10/2/2019,11:33:00,Cladocera,Chydorus,3,1,46,1.1,46,16,764465,766100,Low,6.792626878
6666,6666,STTD,10/2/2019,11:33:00,Cladocera,Diaphanosoma,2,1,46,1.1,46,16,764465,766100,Low,4.528417919
6669,6669,STTD,10/2/2019,11:33:00,Cladocera,Graptoleberis,1,1,46,1.1,46,16,764465,766100,Low,2.264208959
6670,6670,STTD,10/2/2019,11:33:00,Cladocera,Ilyocryptus,2,1,46,1.1,46,16,764465,766100,Low,4.528417919
6673,6673,STTD,10/2/2019,11:33:00,Cladocera,Macrothrix,2,1,46,1.1,46,16,764465,766100,Low,4.528417919
6676,6676,STTD,10/2/2019,11:33:00,Cladocera,Picripleuroxus,1,1,46,1.1,46,16,764465,766100,Low,2.264208959
6623,6623,STTD,10/2/2019,11:33:00,Cyclopoids,Cyclopoid copepodid,6,1,46,1.1,46,16,764465,766100,Low,13.58525376
6631,6631,STTD,10/2/2019,11:33:00,Cyclopoids,Macrocyclops albidus,4,1,46,1.1,46,16,764465,766100,Low,9.056835838
6633,6633,STTD,10/2/2019,11:33:00,Cyclopoids,Microcyclops rubellus,2,1,46,1.1,46,16,764465,766100,Low,4.528417919
6682,6682,STTD,10/2/2019,11:33:00,Harpacticoids,Harpacticoids,1,1,46,1.1,46,16,764465,766100,Low,2.264208959
6618,6618,STTD,10/2/2019,11:33:00,Microzooplankton_Nauplii,Copepod nauplii,72,1,46,1.1,46,16,764465,766100,Low,11.20783435
6619,6619,STTD,10/2/2019,11:33:00,Microzooplankton_Nauplii,Ostracods,61,1,46,1.1,46,16,764465,766100,Low,9.495526323
6617,6617,STTD,10/2/2019,11:33:00,Microzooplankton_Nauplii,Rotifers,47,1,46,1.1,46,16,764465,766100,Low,7.3162252
6727,6727,STTD,10/16/2019,12:03:00,Calanoids,Calanoid copepodid,106,1,52,2.4,52,8.7,739813,741086,Low,159.7124157
6730,6730,STTD,10/16/2019,12:03:00,Calanoids,Eurytemora affinis adult,1,1,52,2.4,52,8.7,739813,741086,Low,1.506720903
6734,6734,STTD,10/16/2019,12:03:00,Calanoids,Pseudodiaptomus forbesi adult,5,1,52,2.4,52,8.7,739813,741086,Low,7.533604514
6741,6741,STTD,10/16/2019,12:03:00,Cladocera,Alona,2,1,52,2.4,52,8.7,739813,741086,Low,3.013441806
6744,6744,STTD,10/16/2019,12:03:00,Cladocera,Bosmina,9,1,52,2.4,52,8.7,739813,741086,Low,13.56048813
6745,6745,STTD,10/16/2019,12:03:00,Cladocera,Camptocercus,5,1,52,2.4,52,8.7,739813,741086,Low,7.533604514
6746,6746,STTD,10/16/2019,12:03:00,Cladocera,Ceriodaphnia,2,1,52,2.4,52,8.7,739813,741086,Low,3.013441806
6747,6747,STTD,10/16/2019,12:03:00,Cladocera,Chydorus,2,1,52,2.4,52,8.7,739813,741086,Low,3.013441806
6748,6748,STTD,10/16/2019,12:03:00,Cladocera,Daphnia,1,1,52,2.4,52,8.7,739813,741086,Low,1.506720903
6749,6749,STTD,10/16/2019,12:03:00,Cladocera,Diaphanosoma,5,1,52,2.4,52,8.7,739813,741086,Low,7.533604514
6752,6752,STTD,10/16/2019,12:03:00,Cladocera,Graptoleberis,1,1,52,2.4,52,8.7,739813,741086,Low,1.506720903
6753,6753,STTD,10/16/2019,12:03:00,Cladocera,Ilyocryptus,8,1,52,2.4,52,8.7,739813,741086,Low,12.05376722
6756,6756,STTD,10/16/2019,12:03:00,Cladocera,Macrothrix,14,1,52,2.4,52,8.7,739813,741086,Low,21.09409264
6760,6760,STTD,10/16/2019,12:03:00,Cladocera,Pleuroxus,5,1,52,2.4,52,8.7,739813,741086,Low,7.533604514
6764,6764,STTD,10/16/2019,12:03:00,Cladocera,Simocephalus,1,1,52,2.4,52,8.7,739813,741086,Low,1.506720903
6704,6704,STTD,10/16/2019,12:03:00,Cyclopoids,Cyclopoid adult,29,1,52,2.4,52,8.7,739813,741086,Low,43.69490618
6708,6708,STTD,10/16/2019,12:03:00,Cyclopoids,Eucyclops elegans,2,1,52,2.4,52,8.7,739813,741086,Low,3.013441806
6709,6709,STTD,10/16/2019,12:03:00,Cyclopoids,Eucyclops pectinifer,1,1,52,2.4,52,8.7,739813,741086,Low,1.506720903
6714,6714,STTD,10/16/2019,12:03:00,Cyclopoids,Macrocyclops albidus,2,1,52,2.4,52,8.7,739813,741086,Low,3.013441806
6716,6716,STTD,10/16/2019,12:03:00,Cyclopoids,Microcyclops rubellus,6,1,52,2.4,52,8.7,739813,741086,Low,9.040325417
6722,6722,STTD,10/16/2019,12:03:00,Cyclopoids,Paracyclops fimbriatus,2,1,52,2.4,52,8.7,739813,741086,Low,3.013441806
6700,6700,STTD,10/16/2019,12:03:00,Microzooplankton_Nauplii,Copepod nauplii,233,1,52,2.4,52,8.7,739813,741086,Low,96.84578492
6701,6701,STTD,10/16/2019,12:03:00,Microzooplankton_Nauplii,Ostracods,57,1,52,2.4,52,8.7,739813,741086,Low,23.6918873
6699,6699,STTD,10/16/2019,12:03:00,Microzooplankton_Nauplii,Rotifers,21,1,52,2.4,52,8.7,739813,741086,Low,8.728590058
5830,5830,STTD-DUP,8/7/2019,12:49:00,Calanoids,Calanoid copepodid,155,1,63,3,63,5,967365,971334,Low,72.60039925
5838,5838,STTD-DUP,8/7/2019,12:49:00,Calanoids,Pseudodiaptomus forbesi adult,10,1,63,3,63,5,967365,971334,Low,4.683896726
5840,5840,STTD-DUP,8/7/2019,12:49:00,Calanoids,Sinocalanus doerrii adult,3,1,63,3,63,5,967365,971334,Low,1.405169018
5848,5848,STTD-DUP,8/7/2019,12:49:00,Cladocera,Bosmina,3,1,63,3,63,5,967365,971334,Low,1.405169018
5849,5849,STTD-DUP,8/7/2019,12:49:00,Cladocera,Camptocercus,8,1,63,3,63,5,967365,971334,Low,3.747117381
5850,5850,STTD-DUP,8/7/2019,12:49:00,Cladocera,Ceriodaphnia,6,1,63,3,63,5,967365,971334,Low,2.810338036
5851,5851,STTD-DUP,8/7/2019,12:49:00,Cladocera,Chydorus,4,1,63,3,63,5,967365,971334,Low,1.87355869
5853,5853,STTD-DUP,8/7/2019,12:49:00,Cladocera,Diaphanosoma,27,1,63,3,63,5,967365,971334,Low,12.64652116
5856,5856,STTD-DUP,8/7/2019,12:49:00,Cladocera,Graptoleberis,6,1,63,3,63,5,967365,971334,Low,2.810338036
5859,5859,STTD-DUP,8/7/2019,12:49:00,Cladocera,Leydigia,1,1,63,3,63,5,967365,971334,Low,0.468389673
5864,5864,STTD-DUP,8/7/2019,12:49:00,Cladocera,Pleuroxus,1,1,63,3,63,5,967365,971334,Low,0.468389673
