Experiment,Location,Date,Cage ID,Tag,Fullness,Digestion,Total Contents Weight,Prey Taxa,LH Stage,Count,Taxa Weight,Comments
,,11/7/2019,C,SM_110719_36,2,5,0.0006,Ceriodaphnia sp.,undetermined,1,0,
,,11/7/2019,C,SM_110719_39,1,1,0,EMPTY,,,,
,,11/7/2019,B,SM_110719_19,3,5,0.0016,Gammaridea,undetermined,1,0.0016,
,,11/7/2019,B,SM_110719_19,3,5,0.0016,Acanthocyclops sp.,copepodid,1,0,
,,11/7/2019,A,SM_110719_10,4,5,0.0058,Daphnia sp.,undetermined,3,0,
,,11/7/2019,A,SM_110719_10,4,5,0.0058,Acanthocyclops sp.,adult,59,0.0026,weight combined 
,,11/7/2019,A,SM_110719_10,4,5,0.0058,Acanthocyclops sp.,copepodid,99,,
,,11/7/2019,A,SM_110719_10,4,5,0.0058,Eurytemora affinis,adult,27,0.001,
,,11/7/2019,A,SM_110719_10,4,5,0.0058,Eurytemora affinis,copepodid,29,0.0005,
,,11/7/2019,A,SM_110719_10,4,5,0.0058,Sinocalanus doerrii,adult,6,0,
,,11/7/2019,A,SM_110719_10,4,5,0.0058,Sinocalanus doerrii,copepodid,2,0,
,,11/7/2019,A,SM_110719_10,4,5,0.0058,Harpacticoida,undetermined,1,0,
,,11/7/2019,A,SM_110719_10,4,5,0.0058,Cyclopoida,copepodid,41,0.0005,
,,11/7/2019,A,SM_110719_10,4,5,0.0058,Calanoida,copepodid,38,0.0012,
,,11/7/2019,B,YB_110719_16,2,4,0.0004,Gammaridea,undetermined,1,0.0004,urosome only
,,11/7/2019,A,YB_110719_7,4,5,0.0056,Hyallela azteca,undetermined,5,0.0056,"quite digested, varous sizes"
,,11/6/2019,A,RV_110619_1,4,5,0.0007,Pseudodiaptomus forbesi,adult,19,0.0007,
,,11/6/2019,A,RV_110619_1,4,5,0.0007,Pseudodiaptomus forbesi,copepodid,2,0,
,,11/6/2019,A,RV_110619_1,4,5,0.0007,Acanthocyclops sp.,adult,1,0,
,,11/6/2019,C,RV_110619_34,3,5,0.0007,Hyallela azteca,undetermined,2,0.0004,
,,11/6/2019,C,RV_110619_34,3,5,0.0007,Pseudodiaptomus forbesi,adult,8,0.0003,
,,11/6/2019,C,RV_110619_34,3,5,0.0007,Pseudodiaptomus forbesi,copepodid,5,0,
,,11/6/2019,C,RV_110619_34,3,5,0.0007,Daphnia sp.,undetermined,3,0,
,,11/6/2019,C,RV_110619_34,3,5,0.0007,Diacyclops thomasi,adult,1,0,
,,11/6/2019,C,RV_110619_34,3,5,0.0007,Acanthocyclops sp.,copepodid,3,0,
,,11/6/2019,C,RV_110619_34,3,5,0.0007,Eucyclops sp.,adult,1,0,
,,11/6/2019,B,RV_110619_24,3,5,0.001,Pseudodiaptomus forbesi,adult,14,0.0006,
,,11/6/2019,B,RV_110619_24,3,5,0.001,Pseudodiaptomus forbesi,copepodid,2,0,
,,11/6/2019,B,RV_110619_24,3,5,0.001,Diacyclops thomasi,copepodid,1,0,
,,11/6/2019,B,RV_110619_24,3,5,0.001,Acanthocyclops sp.,copepodid,1,0,
,,11/6/2019,B,RV_110619_24,3,5,0.001,Daphnia sp.,undetermined,2,0,
,,11/6/2019,B,RV_110619_24,3,5,0.001,Eurytemora affinis,copepodid,1,0,
,,11/6/2019,B,RV_110619_24,3,5,0.001,Cyclopoida,copepodid,4,0.0004,
,,11/6/2019,A,RV_110619_4,3,3,0.0005,Gammaridea,undetermined,2,0.0005,"two heads, one usrosome too digestive to ID further"
,,11/6/2019,C,RV_110619_36,3,5,0.0004,Hyallela azteca,undetermined,1,0.0004,
,,11/6/2019,C,RV_110619_36,3,5,0.0004,Pseudodiaptomus forbesi,adult,5,0,
,,11/6/2019,C,RV_110619_36,3,5,0.0004,Acanthocyclops sp.,copepodid,1,0,
,,11/6/2019,C,RV_110619_36,3,5,0.0004,Eucyclops sp.,undetermined,1,0,
,,11/6/2019,A,RV_110619_10,4,5,0.0034,Hyallela azteca,undetermined,3,0.0032,
,,11/6/2019,A,RV_110619_10,4,5,0.0034,Pseudodiaptomus forbesi,adult,6,0.0002,
,,11/6/2019,A,RV_110619_10,4,5,0.0034,Acanthocyclops sp.,copepodid,1,0,
,,11/6/2019,A,RV_110619_10,4,5,0.0034,Ceriodaphnia sp.,undetermined,1,0,
,,11/6/2019,C,RV_110619_33,1,1,0,EMPTY,,,,
,,11/6/2019,A,RV_110619_8,3,4,0.0004,Pseudodiaptomus forbesi,adult,4,0,
,,11/6/2019,A,RV_110619_8,3,4,0.0004,Ceriodaphnia sp.,undetermined,2,0,
,,11/6/2019,A,RV_110619_8,3,4,0.0004,Gammaridea,undetermined,2,0.0004,
,,11/6/2019,C,RV_110619_32,3,5,0.0038,Chironomidae,larva,1,0.0005,
,,11/6/2019,C,RV_110619_32,3,5,0.0038,Chironomidae,pupae,1,0.0009,
,,11/6/2019,C,RV_110619_32,3,5,0.0038,Hyallela azteca,undetermined,2,0.0024,
,,11/6/2019,C,RV_110619_32,3,5,0.0038,Pseudodiaptomus forbesi,adult,6,0,
,,11/6/2019,C,RV_110619_32,3,5,0.0038,Mesocyclops sp.,undetermined,2,0,
,,8/28/2019,A,RV_082819_1,3,5,0.001,Hyallela azteca,undetermined,2,0.001,
,,8/28/2019,A,RV_082819_1,3,5,0.001,Pseudodiaptomus forbesi,adult,2,0,
,,8/28/2019,A,RV_082819_2,1,1,0,EMPTY,,,,
,,8/28/2019,A,RV_082819_3,1,1,0,EMPTY,,,,
,,8/28/2019,A,RV_082819_4,1,1,0,EMPTY,,,,
,,8/28/2019,A,RV_082819_6,2,5,0,Hyallela azteca,undetermined,1,0,not a whole animal
,,8/28/2019,A,RV_082819_8,2,5,0,Pseudodiaptomus forbesi,adult,5,0,Total weight of full sample  is .0007
,,8/28/2019,A,RV_082819_8,2,5,0,Mesocyclops sp.,undetermined,1,0,
,,8/28/2019,A,RV_082819_8,2,5,0,Hyallela azteca,undetermined,2,0,
,,8/28/2019,A,RV_082819_8,2,5,0,Ceriodaphnia sp.,undetermined,1,0,
,,8/28/2019,A,RV_082819_9,1,1,0,EMPTY,,,,
,,8/28/2019,B,RV_082819_10,2,3,0,Hyallela azteca,undetermined,2,0,stomach split in half
,,8/28/2019,B,RV_082819_10,2,3,0,Pseudodiaptomus forbesi,adult,2,0,
,,8/28/2019,B,RV_082819_10,2,3,0,Mesocyclops sp.,undetermined,1,0,
,,8/28/2019,B,RV_082819_11,1,1,0,EMPTY,,,,
,,8/28/2019,B,RV_082819_12,2,5,0.0009,Hyallela azteca,undetermined,2,0.0006,
,,8/28/2019,B,RV_082819_12,2,5,0.0009,Pseudodiaptomus forbesi,adult,2,0,
,,8/28/2019,B,RV_082819_13,2,5,0.0009,Hyallela azteca,undetermined,1,0.0003,
,,8/28/2019,B,RV_082819_13,2,5,0.0009,Mesocyclops sp.,undetermined,1,0,
,,8/28/2019,B,RV_082819_14,1,1,0,EMPTY,,,,
,,8/28/2019,B,RV_082819_15,3,5,0.0006,Hyallela azteca,undetermined,2,0.0006,
,,8/28/2019,B,RV_082819_15,3,5,0.0006,Pseudodiaptomus forbesi,adult,3,0,
,,8/28/2019,B,RV_082819_16,2,5,0,Hyallela azteca,undetermined,1,0,
,,8/28/2019,B,RV_082819_16,2,5,0,Cyclopoida,copepodid,1,0,
,,8/28/2019,C,RV_082819_17,4,5,0.002,Hyallela azteca,undetermined,5,0.002,
,,8/28/2019,C,RV_082819_17,4,5,0.002,Chironomidae,pupae,1,0,
,,8/28/2019,C,RV_082819_17,4,5,0.002,Pseudodiaptomus forbesi,adult,3,0,
,,8/28/2019,C,RV_082819_18,4,5,0.0011,Eogammarus confervicolus,undetermined,1,0.0011,Stomach ripped
,,8/28/2019,C,RV_082819_18,4,5,0.0011,Hyallela azteca,undetermined,1,0,
,,8/28/2019,C,RV_082819_19,2,5,0,Mesocyclops sp.,undetermined,2,0,
,,8/28/2019,C,RV_082819_20,3,5,0.0011,Hyallela azteca,undetermined,2,0.0011,
,,8/28/2019,C,RV_082819_21,2,4,0,Chironomidae,larva,1,0,
,,8/28/2019,C,RV_082819_22,4,5,0.0022,Pseudodiaptomus forbesi,adult,5,0,
,,8/28/2019,C,RV_082819_22,4,5,0.0022,Chironomidae,larva,1,0,
,,8/28/2019,C,RV_082819_22,4,5,0.0022,Eurycercus sp.,undetermined,1,0,
,,8/28/2019,C,RV_082819_22,4,5,0.0022,Hyallela azteca,undetermined,5,0.0022,two are very small
,,11/7/2019,A,SM_110719_4,2,4,0,Acanthocyclops sp.,copepodid,1,0,
,,11/7/2019,A,SM_110719_9,3,4,0.0007,Pseudodiaptomus forbesi,adult,1,0,
,,11/7/2019,A,SM_110719_9,3,4,0.0007,Acanthocyclops sp.,adult,15,0.0002,
,,11/7/2019,A,SM_110719_9,3,4,0.0007,Acanthocyclops sp.,copepodid,10,0,
,,11/7/2019,A,SM_110719_9,3,4,0.0007,Eurytemora affinis,adult,5,0,
,,11/7/2019,A,SM_110719_9,3,4,0.0007,Eurytemora affinis,copepodid,3,0,
,,11/7/2019,A,SM_110719_9,3,4,0.0007,Cyclopoida,copepodid,11,0,
,,11/7/2019,A,SM_110719_9,3,4,0.0007,Copepoda,undetermined,,0.0005,
,,11/7/2019,A,SM_110719_9,3,4,0.0007,Cumacea,undetermined,1,0,Very digested 
,,11/7/2019,B,SM_110719_25,5,5,0.0013,Acanthocyclops sp.,adult,30,0.0005,
,,11/7/2019,B,SM_110719_25,5,5,0.0013,Acanthocyclops sp.,copepodid,46,0.0004,
,,11/7/2019,B,SM_110719_25,5,5,0.0013,Eurytemora affinis,adult,9,0.0003,
,,11/7/2019,B,SM_110719_25,5,5,0.0013,Eurytemora affinis,copepodid,8,0,
,,11/7/2019,B,SM_110719_25,5,5,0.0013,Cumacea,undetermined,2,0,
,,11/7/2019,B,SM_110719_25,5,5,0.0013,Sinocalanus doerrii,adult,1,0,
,,11/7/2019,B,SM_110719_25,5,5,0.0013,Cyclopoida,undetermined,22,0.0001,counted heads
,,11/7/2019,A,SM_110719_2,3,4,0.0008,Acanthocyclops sp.,adult,3,0,
,,11/7/2019,A,SM_110719_2,3,4,0.0008,Acanthocyclops sp.,copepodid,4,0,
,,11/7/2019,A,SM_110719_2,3,4,0.0008,Cyclopoida,copepodid,10,0.0008,
,,11/7/2019,A,SM_110719_2,3,4,0.0008,Eurytemora affinis,adult,1,0,
,,11/7/2019,A,SM_110719_8,3,5,0.001,Cumacea,undetermined,2,0.0002,
,,11/7/2019,A,SM_110719_8,3,5,0.001,Acanthocyclops sp.,adult,8,0.0003,copepod weight combined
,,11/7/2019,A,SM_110719_8,3,5,0.001,Acanthocyclops sp.,copepodid,8,,
,,11/7/2019,A,SM_110719_8,3,5,0.001,Eurytemora affinis,adult,2,0,
,,11/7/2019,A,SM_110719_8,3,5,0.001,Sinocalanus doerrii,copepodid,1,0,
,,11/7/2019,A,SM_110719_8,3,5,0.001,Mysidacea,undetermined,1,0.0005,quite digested
,,11/7/2019,A,SM_110719_8,3,5,0.001,Daphnia sp.,undetermined,1,0,
,,11/7/2019,B,SM_110719_17,2,5,0.0006,Acanthocyclops sp.,adult,6,0.0002,copepod weight combined
,,11/7/2019,B,SM_110719_17,2,5,0.0006,Acanthocyclops sp.,copepodid,3,0,
,,11/7/2019,B,SM_110719_17,2,5,0.0006,Eurytemora affinis,adult,4,0.0004,
,,11/7/2019,B,SM_110719_17,2,5,0.0006,Eurytemora affinis,copepodid,1,0,
,,11/7/2019,B,SM_110719_17,2,5,0.0006,Calanoida,copepodid,2,0,
,,11/7/2019,B,SM_110719_17,2,5,0.0006,Cyclopoida,copepodid,2,0,
,,11/7/2019,B,SM_110719_17,2,5,0.0006,Harpacticoida,undetermined,1,0,
,,11/7/2019,B,SM_110719_21,1,1,0,EMPTY,,,,
,,11/7/2019,B,SM_110719_20,3,5,0.001,Cumacea,undetermined,3,0.0005,
,,11/7/2019,B,SM_110719_20,3,5,0.001,Acanthocyclops sp.,adult,9,0.0005,copepod weight combined
,,11/7/2019,B,SM_110719_20,3,5,0.001,Acanthocyclops sp.,copepodid,8,,
,,11/7/2019,B,SM_110719_20,3,5,0.001,Eurytemora affinis,adult,1,0,
,,11/7/2019,B,SM_110719_22,3,5,0.0007,Acanthocyclops sp.,adult,10,0.0003,
,,11/7/2019,B,SM_110719_22,3,5,0.0007,Eurytemora affinis,adult,4,0.0004,
,,11/7/2019,B,SM_110719_22,3,5,0.0007,Mesocyclops sp.,undetermined,1,0,
,,11/7/2019,B,SM_110719_22,3,5,0.0007,Gammaridea,undetermined,1,0,
,,11/7/2019,B,SM_110719_23,3,5,0.0008,Acanthocyclops sp.,adult,9,0.0008,copepod weight combined
,,11/7/2019,B,SM_110719_23,3,5,0.0008,Acanthocyclops sp.,copepodid,8,,
,,11/7/2019,B,SM_110719_23,3,5,0.0008,Sinocalanus doerrii,adult,1,0,
,,11/7/2019,B,SM_110719_23,3,5,0.0008,Eurytemora affinis,copepodid,1,0,
,,11/7/2019,B,SM_110719_23,3,5,0.0008,Hyallela azteca,undetermined,1,0,
,,11/7/2019,B,SM_110719_16,3,5,0,Eogammarus confervicolus,undetermined,1,0,
,,11/7/2019,B,SM_110719_16,3,5,0,Acanthocyclops sp.,adult,1,0,
,,11/7/2019,B,SM_110719_24,2,5,0.0003,Daphnia sp.,undetermined,2,0.0003,
,,11/7/2019,B,SM_110719_24,2,5,0.0003,Eurytemora affinis,adult,1,0,
,,11/7/2019,B,SM_110719_24,2,5,0.0003,Acanthocyclops sp.,adult,2,0,
,,11/7/2019,B,SM_110719_24,2,5,0.0003,Cyclopoida,copepodid,1,0,
,,11/7/2019,C,SM_110719_32,4,5,0.0008,Acanthocyclops sp.,adult,17,0.0008,copepod weight combined
,,11/7/2019,C,SM_110719_32,4,5,0.0008,Acanthocyclops sp.,copepodid,14,0,
,,11/7/2019,C,SM_110719_32,4,5,0.0008,Eurytemora affinis,adult,2,0,If you combine all the animals below for thie sample the weight would be .0002
,,11/7/2019,C,SM_110719_32,4,5,0.0008,Eucyclops sp.,undetermined,1,0,
,,11/7/2019,C,SM_110719_32,4,5,0.0008,Sinocalanus doerrii,adult,1,0,
,,11/7/2019,C,SM_110719_32,4,5,0.0008,Sinocalanus doerrii,copepodid,2,0,
,,11/7/2019,C,SM_110719_32,4,5,0.0008,Cyclopoida,copepodid,6,0,heads counted
,,11/7/2019,C,SM_110719_32,4,5,0.0008,Calanoida,copepodid,2,0,heads counted
,,11/7/2019,C,SM_110719_35,3,5,0.0005,Acanthocyclops sp.,adult,8,0.0005,copepod weight combined
,,11/7/2019,C,SM_110719_35,3,5,0.0005,Acanthocyclops sp.,copepodid,9,,
,,11/7/2019,C,SM_110719_35,3,5,0.0005,Eurytemora affinis,adult,2,0,
,,11/7/2019,C,SM_110719_35,3,5,0.0005,Sinocalanus doerrii,adult,2,0,
,,11/7/2019,C,SM_110719_35,3,5,0.0005,Sinocalanus doerrii,copepodid,2,0,
,,11/7/2019,C,SM_110719_37,3,5,0,Eurytemora affinis,adult,2,0,not a whole stomach
,,11/7/2019,C,SM_110719_37,3,5,0,Acanthocyclops sp.,adult,6,0,
,,11/7/2019,C,SM_110719_37,3,5,0,Gammaridea,undetermined,1,0,digested
,,11/7/2019,C,SM_110719_38,1,1,0,EMPTY,,,,
,,11/7/2019,C,SM_110719_40,1,1,0,EMPTY,uni,,,
